geo,year,EU_labor_market_workforce_education__geo_label,EU_labor_market_workforce_education__Country_code,EU_labor_market_workforce_education__education_level,EU_labor_market_workforce_education__education_level_pct,EU_labor_market_workforce_education__education_level_pct_diff,_row_order_,__conflict_file
IE06,2023,Eastern and Midland,IE,medium,31.3,-1.572327044025157,8039,EU_labor_market_workforce_education
IE06,2023,Eastern and Midland,IE,high,58.0,1.7543859649122806,14312,EU_labor_market_workforce_education
IE06,2024,Eastern and Midland,IE,low,9.3,-13.084112149532698,1767,EU_labor_market_workforce_education
IE06,2024,Eastern and Midland,IE,medium,31.1,-0.6389776357827454,8040,EU_labor_market_workforce_education
IE06,2024,Eastern and Midland,IE,high,59.6,2.758620689655175,14313,EU_labor_market_workforce_education
el,2008,Greece,EL,low,38.7,,1768,EU_labor_market_workforce_education
el,2008,Greece,EL,medium,38.6,,8041,EU_labor_market_workforce_education
el,2008,Greece,EL,high,22.8,,14314,EU_labor_market_workforce_education
el,2009,Greece,EL,low,38.5,-0.5167958656330822,1769,EU_labor_market_workforce_education
el,2009,Greece,EL,medium,38.6,0.0,8042,EU_labor_market_workforce_education
el,2009,Greece,EL,high,22.9,0.4385964912280607,14315,EU_labor_market_workforce_education
el,2010,Greece,EL,low,37.3,-3.116883116883124,1770,EU_labor_market_workforce_education
el,2010,Greece,EL,medium,38.7,0.259067357512957,8043,EU_labor_market_workforce_education
el,2010,Greece,EL,high,24.0,4.803493449781666,14316,EU_labor_market_workforce_education
el,2011,Greece,EL,low,35.4,-5.093833780160854,1771,EU_labor_market_workforce_education
el,2011,Greece,EL,medium,39.1,1.033591731266146,8044,EU_labor_market_workforce_education
el,2011,Greece,EL,high,25.4,5.833333333333327,14317,EU_labor_market_workforce_education
el,2012,Greece,EL,low,34.2,-3.389830508474565,1772,EU_labor_market_workforce_education
el,2012,Greece,EL,medium,39.7,1.5345268542199524,8045,EU_labor_market_workforce_education
el,2012,Greece,EL,high,26.1,2.755905511811035,14318,EU_labor_market_workforce_education
el,2013,Greece,EL,low,32.8,-4.093567251462005,1773,EU_labor_market_workforce_education
el,2013,Greece,EL,medium,39.8,0.2518891687657287,8046,EU_labor_market_workforce_education
el,2013,Greece,EL,high,27.4,4.980842911877383,14319,EU_labor_market_workforce_education
el,2014,Greece,EL,low,31.6,-3.658536585365841,1774,EU_labor_market_workforce_education
el,2014,Greece,EL,medium,40.3,1.256281407035176,8047,EU_labor_market_workforce_education
el,2014,Greece,EL,high,28.1,2.554744525547456,14320,EU_labor_market_workforce_education
el,2015,Greece,EL,low,29.6,-6.329113924050632,1775,EU_labor_market_workforce_education
el,2015,Greece,EL,medium,41.3,2.481389578163772,8048,EU_labor_market_workforce_education
el,2015,Greece,EL,high,29.1,3.558718861209964,14321,EU_labor_market_workforce_education
el,2016,Greece,EL,low,28.2,-4.729729729729737,1776,EU_labor_market_workforce_education
el,2016,Greece,EL,medium,41.6,0.726392251815991,8049,EU_labor_market_workforce_education
el,2016,Greece,EL,high,30.2,3.7800687285223296,14322,EU_labor_market_workforce_education
el,2017,Greece,EL,low,27.1,-3.900709219858149,1777,EU_labor_market_workforce_education
el,2017,Greece,EL,medium,41.8,0.4807692307692204,8050,EU_labor_market_workforce_education
el,2017,Greece,EL,high,31.0,2.6490066225165587,14323,EU_labor_market_workforce_education
el,2018,Greece,EL,low,26.4,-2.583025830258313,1778,EU_labor_market_workforce_education
el,2018,Greece,EL,medium,41.8,0.0,8051,EU_labor_market_workforce_education
el,2018,Greece,EL,high,31.7,2.2580645161290303,14324,EU_labor_market_workforce_education
el,2019,Greece,EL,low,23.2,-12.12121212121212,1779,EU_labor_market_workforce_education
el,2019,Greece,EL,medium,44.9,7.416267942583736,8052,EU_labor_market_workforce_education
el,2019,Greece,EL,high,31.9,0.6309148264984206,14325,EU_labor_market_workforce_education
el,2020,Greece,EL,low,21.2,-8.620689655172415,1780,EU_labor_market_workforce_education
el,2020,Greece,EL,medium,46.1,2.672605790645886,8053,EU_labor_market_workforce_education
el,2020,Greece,EL,high,32.7,2.507836990595625,14326,EU_labor_market_workforce_education
el,2021,Greece,EL,low,20.2,-4.716981132075472,1781,EU_labor_market_workforce_education
el,2021,Greece,EL,medium,45.2,-1.952277657266808,8054,EU_labor_market_workforce_education
el,2021,Greece,EL,high,34.6,5.810397553516815,14327,EU_labor_market_workforce_education
el,2022,Greece,EL,low,19.2,-4.950495049504951,1782,EU_labor_market_workforce_education
el,2022,Greece,EL,medium,45.7,1.106194690265487,8055,EU_labor_market_workforce_education
el,2022,Greece,EL,high,35.1,1.4450867052023122,14328,EU_labor_market_workforce_education
el,2023,Greece,EL,low,18.9,-1.5625000000000038,1783,EU_labor_market_workforce_education
el,2023,Greece,EL,medium,46.7,2.1881838074398248,8056,EU_labor_market_workforce_education
el,2023,Greece,EL,high,34.3,-2.2792022792022912,14329,EU_labor_market_workforce_education
el,2024,Greece,EL,low,17.9,-5.291005291005291,1784,EU_labor_market_workforce_education
el,2024,Greece,EL,medium,46.9,0.4282655246252585,8057,EU_labor_market_workforce_education
el,2024,Greece,EL,high,35.2,2.623906705539375,14330,EU_labor_market_workforce_education
EL3,2008,Αττική,EL,low,27.5,,1785,EU_labor_market_workforce_education
EL3,2008,Αττική,EL,medium,44.4,,8058,EU_labor_market_workforce_education
EL3,2008,Αττική,EL,high,28.1,,14331,EU_labor_market_workforce_education
EL3,2009,Αττική,EL,low,27.9,1.4545454545454493,1786,EU_labor_market_workforce_education
EL3,2009,Αττική,EL,medium,43.8,-1.3513513513513546,8059,EU_labor_market_workforce_education
EL3,2009,Αττική,EL,high,28.3,0.7117437722419904,14332,EU_labor_market_workforce_education
EL3,2010,Αττική,EL,low,26.2,-6.093189964157704,1787,EU_labor_market_workforce_education
EL3,2010,Αττική,EL,medium,43.9,0.2283105022831082,8060,EU_labor_market_workforce_education
EL3,2010,Αττική,EL,high,29.9,5.653710247349816,14333,EU_labor_market_workforce_education
EL3,2011,Αττική,EL,low,24.7,-5.7251908396946565,1788,EU_labor_market_workforce_education
EL3,2011,Αττική,EL,medium,43.5,-0.9111617312072862,8061,EU_labor_market_workforce_education
EL3,2011,Αττική,EL,high,31.8,6.354515050167231,14334,EU_labor_market_workforce_education
EL3,2012,Αττική,EL,low,22.5,-8.906882591093115,1789,EU_labor_market_workforce_education
EL3,2012,Αττική,EL,medium,44.1,1.3793103448275894,8062,EU_labor_market_workforce_education
EL3,2012,Αττική,EL,high,33.4,5.031446540880497,14335,EU_labor_market_workforce_education
EL3,2013,Αττική,EL,low,20.8,-7.555555555555553,1790,EU_labor_market_workforce_education
EL3,2013,Αττική,EL,medium,44.0,-0.2267573696145156,8063,EU_labor_market_workforce_education
EL3,2013,Αττική,EL,high,35.2,5.389221556886241,14336,EU_labor_market_workforce_education
EL3,2014,Αττική,EL,low,20.0,-3.84615384615385,1791,EU_labor_market_workforce_education
EL3,2014,Αττική,EL,medium,43.6,-0.909090909090906,8064,EU_labor_market_workforce_education
EL3,2014,Αττική,EL,high,36.3,3.124999999999984,14337,EU_labor_market_workforce_education
EL3,2015,Αττική,EL,low,18.0,-10.0,1792,EU_labor_market_workforce_education
EL3,2015,Αττική,EL,medium,44.9,2.9816513761467824,8065,EU_labor_market_workforce_education
EL3,2015,Αττική,EL,high,37.0,1.9283746556473909,14338,EU_labor_market_workforce_education
EL3,2016,Αττική,EL,low,18.0,0.0,1793,EU_labor_market_workforce_education
EL3,2016,Αττική,EL,medium,44.0,-2.0044543429844066,8066,EU_labor_market_workforce_education
EL3,2016,Αττική,EL,high,38.0,2.702702702702702,14339,EU_labor_market_workforce_education
EL3,2017,Αττική,EL,low,17.2,-4.444444444444448,1794,EU_labor_market_workforce_education
EL3,2017,Αττική,EL,medium,44.4,0.909090909090906,8067,EU_labor_market_workforce_education
EL3,2017,Αττική,EL,high,38.4,1.0526315789473648,14340,EU_labor_market_workforce_education
EL3,2018,Αττική,EL,low,17.2,0.0,1795,EU_labor_market_workforce_education
EL3,2018,Αττική,EL,medium,43.5,-2.027027027027024,8068,EU_labor_market_workforce_education
EL3,2018,Αττική,EL,high,39.3,2.3437499999999964,14341,EU_labor_market_workforce_education
EL3,2019,Αττική,EL,low,15.0,-12.790697674418604,1796,EU_labor_market_workforce_education
EL3,2019,Αττική,EL,medium,44.9,3.2183908045976977,8069,EU_labor_market_workforce_education
EL3,2019,Αττική,EL,high,40.2,2.290076335877877,14342,EU_labor_market_workforce_education
EL3,2020,Αττική,EL,low,13.3,-11.333333333333329,1797,EU_labor_market_workforce_education
EL3,2020,Αττική,EL,medium,45.7,1.7817371937639297,8070,EU_labor_market_workforce_education
EL3,2020,Αττική,EL,high,41.0,1.9900497512437736,14343,EU_labor_market_workforce_education
EL3,2021,Αττική,EL,low,11.2,-15.789473684210536,1798,EU_labor_market_workforce_education
EL3,2021,Αττική,EL,medium,43.8,-4.157549234135679,8071,EU_labor_market_workforce_education
EL3,2021,Αττική,EL,high,45.0,9.75609756097561,14344,EU_labor_market_workforce_education
EL3,2022,Αττική,EL,low,10.1,-9.821428571428568,1799,EU_labor_market_workforce_education
EL3,2022,Αττική,EL,medium,44.3,1.1415525114155252,8072,EU_labor_market_workforce_education
EL3,2022,Αττική,EL,high,45.6,1.3333333333333366,14345,EU_labor_market_workforce_education
EL3,2023,Αττική,EL,low,10.6,4.950495049504951,1800,EU_labor_market_workforce_education
EL3,2023,Αττική,EL,medium,45.7,3.160270880361187,8073,EU_labor_market_workforce_education
EL3,2023,Αττική,EL,high,43.7,-4.166666666666663,14346,EU_labor_market_workforce_education
EL3,2024,Αττική,EL,low,10.6,0.0,1801,EU_labor_market_workforce_education
EL3,2024,Αττική,EL,medium,44.9,-1.7505470459518693,8074,EU_labor_market_workforce_education
EL3,2024,Αττική,EL,high,44.6,2.0594965675057173,14347,EU_labor_market_workforce_education
EL30,2008,Aττική,EL,low,27.5,,1802,EU_labor_market_workforce_education
EL30,2008,Aττική,EL,medium,44.4,,8075,EU_labor_market_workforce_education
EL30,2008,Aττική,EL,high,28.1,,14348,EU_labor_market_workforce_education
EL30,2009,Aττική,EL,low,27.9,1.4545454545454493,1803,EU_labor_market_workforce_education
EL30,2009,Aττική,EL,medium,43.8,-1.3513513513513546,8076,EU_labor_market_workforce_education
EL30,2009,Aττική,EL,high,28.3,0.7117437722419904,14349,EU_labor_market_workforce_education
EL30,2010,Aττική,EL,low,26.2,-6.093189964157704,1804,EU_labor_market_workforce_education
EL30,2010,Aττική,EL,medium,43.9,0.2283105022831082,8077,EU_labor_market_workforce_education
EL30,2010,Aττική,EL,high,29.9,5.653710247349816,14350,EU_labor_market_workforce_education
EL30,2011,Aττική,EL,low,24.7,-5.7251908396946565,1805,EU_labor_market_workforce_education
EL30,2011,Aττική,EL,medium,43.5,-0.9111617312072862,8078,EU_labor_market_workforce_education
EL30,2011,Aττική,EL,high,31.8,6.354515050167231,14351,EU_labor_market_workforce_education
EL30,2012,Aττική,EL,low,22.5,-8.906882591093115,1806,EU_labor_market_workforce_education
EL30,2012,Aττική,EL,medium,44.1,1.3793103448275894,8079,EU_labor_market_workforce_education
EL30,2012,Aττική,EL,high,33.4,5.031446540880497,14352,EU_labor_market_workforce_education
EL30,2013,Aττική,EL,low,20.8,-7.555555555555553,1807,EU_labor_market_workforce_education
EL30,2013,Aττική,EL,medium,44.0,-0.2267573696145156,8080,EU_labor_market_workforce_education
EL30,2013,Aττική,EL,high,35.2,5.389221556886241,14353,EU_labor_market_workforce_education
EL30,2014,Aττική,EL,low,20.0,-3.84615384615385,1808,EU_labor_market_workforce_education
EL30,2014,Aττική,EL,medium,43.6,-0.909090909090906,8081,EU_labor_market_workforce_education
EL30,2014,Aττική,EL,high,36.3,3.124999999999984,14354,EU_labor_market_workforce_education
EL30,2015,Aττική,EL,low,18.0,-10.0,1809,EU_labor_market_workforce_education
EL30,2015,Aττική,EL,medium,44.9,2.9816513761467824,8082,EU_labor_market_workforce_education
EL30,2015,Aττική,EL,high,37.0,1.9283746556473909,14355,EU_labor_market_workforce_education
EL30,2016,Aττική,EL,low,18.0,0.0,1810,EU_labor_market_workforce_education
EL30,2016,Aττική,EL,medium,44.0,-2.0044543429844066,8083,EU_labor_market_workforce_education
EL30,2016,Aττική,EL,high,38.0,2.702702702702702,14356,EU_labor_market_workforce_education
EL30,2017,Aττική,EL,low,17.2,-4.444444444444448,1811,EU_labor_market_workforce_education
EL30,2017,Aττική,EL,medium,44.4,0.909090909090906,8084,EU_labor_market_workforce_education
EL30,2017,Aττική,EL,high,38.4,1.0526315789473648,14357,EU_labor_market_workforce_education
EL30,2018,Aττική,EL,low,17.2,0.0,1812,EU_labor_market_workforce_education
EL30,2018,Aττική,EL,medium,43.5,-2.027027027027024,8085,EU_labor_market_workforce_education
EL30,2018,Aττική,EL,high,39.3,2.3437499999999964,14358,EU_labor_market_workforce_education
EL30,2019,Aττική,EL,low,15.0,-12.790697674418604,1813,EU_labor_market_workforce_education
EL30,2019,Aττική,EL,medium,44.9,3.2183908045976977,8086,EU_labor_market_workforce_education
EL30,2019,Aττική,EL,high,40.2,2.290076335877877,14359,EU_labor_market_workforce_education
EL30,2020,Aττική,EL,low,13.3,-11.333333333333329,1814,EU_labor_market_workforce_education
EL30,2020,Aττική,EL,medium,45.7,1.7817371937639297,8087,EU_labor_market_workforce_education
EL30,2020,Aττική,EL,high,41.0,1.9900497512437736,14360,EU_labor_market_workforce_education
EL30,2021,Aττική,EL,low,11.2,-15.789473684210536,1815,EU_labor_market_workforce_education
EL30,2021,Aττική,EL,medium,43.8,-4.157549234135679,8088,EU_labor_market_workforce_education
EL30,2021,Aττική,EL,high,45.0,9.75609756097561,14361,EU_labor_market_workforce_education
EL30,2022,Aττική,EL,low,10.1,-9.821428571428568,1816,EU_labor_market_workforce_education
EL30,2022,Aττική,EL,medium,44.3,1.1415525114155252,8089,EU_labor_market_workforce_education
EL30,2022,Aττική,EL,high,45.6,1.3333333333333366,14362,EU_labor_market_workforce_education
EL30,2023,Aττική,EL,low,10.6,4.950495049504951,1817,EU_labor_market_workforce_education
EL30,2023,Aττική,EL,medium,45.7,3.160270880361187,8090,EU_labor_market_workforce_education
EL30,2023,Aττική,EL,high,43.7,-4.166666666666663,14363,EU_labor_market_workforce_education
EL30,2024,Aττική,EL,low,10.6,0.0,1818,EU_labor_market_workforce_education
EL30,2024,Aττική,EL,medium,44.9,-1.7505470459518693,8091,EU_labor_market_workforce_education
EL30,2024,Aττική,EL,high,44.6,2.0594965675057173,14364,EU_labor_market_workforce_education
EL4,2008,"Νησιά Αιγαίου, Κρήτη",EL,low,43.6,,1819,EU_labor_market_workforce_education
EL4,2008,"Νησιά Αιγαίου, Κρήτη",EL,medium,38.6,,8092,EU_labor_market_workforce_education
EL4,2008,"Νησιά Αιγαίου, Κρήτη",EL,high,17.8,,14365,EU_labor_market_workforce_education
EL4,2009,"Νησιά Αιγαίου, Κρήτη",EL,low,44.2,1.376146788990829,1820,EU_labor_market_workforce_education
EL4,2009,"Νησιά Αιγαίου, Κρήτη",EL,medium,38.7,0.259067357512957,8093,EU_labor_market_workforce_education
EL4,2009,"Νησιά Αιγαίου, Κρήτη",EL,high,17.1,-3.932584269662917,14366,EU_labor_market_workforce_education
EL4,2010,"Νησιά Αιγαίου, Κρήτη",EL,low,45.4,2.7149321266968225,1821,EU_labor_market_workforce_education
EL4,2010,"Νησιά Αιγαίου, Κρήτη",EL,medium,37.6,-2.842377260981916,8094,EU_labor_market_workforce_education
EL4,2010,"Νησιά Αιγαίου, Κρήτη",EL,high,17.0,-0.5847953216374352,14367,EU_labor_market_workforce_education
EL4,2011,"Νησιά Αιγαίου, Κρήτη",EL,low,43.2,-4.845814977973559,1822,EU_labor_market_workforce_education
EL4,2011,"Νησιά Αιγαίου, Κρήτη",EL,medium,38.2,1.5957446808510676,8095,EU_labor_market_workforce_education
EL4,2011,"Νησιά Αιγαίου, Κρήτη",EL,high,18.6,9.41176470588236,14368,EU_labor_market_workforce_education
EL4,2012,"Νησιά Αιγαίου, Κρήτη",EL,low,41.4,-4.166666666666676,1823,EU_labor_market_workforce_education
EL4,2012,"Νησιά Αιγαίου, Κρήτη",EL,medium,39.2,2.6178010471204183,8096,EU_labor_market_workforce_education
EL4,2012,"Νησιά Αιγαίου, Κρήτη",EL,high,19.4,4.301075268817189,14369,EU_labor_market_workforce_education
EL4,2013,"Νησιά Αιγαίου, Κρήτη",EL,low,39.7,-4.106280193236705,1824,EU_labor_market_workforce_education
EL4,2013,"Νησιά Αιγαίου, Κρήτη",EL,medium,39.1,-0.2551020408163301,8097,EU_labor_market_workforce_education
EL4,2013,"Νησιά Αιγαίου, Κρήτη",EL,high,21.2,9.278350515463922,14370,EU_labor_market_workforce_education
EL4,2014,"Νησιά Αιγαίου, Κρήτη",EL,low,38.9,-2.0151133501259557,1825,EU_labor_market_workforce_education
EL4,2014,"Νησιά Αιγαίου, Κρήτη",EL,medium,39.8,1.7902813299232627,8098,EU_labor_market_workforce_education
EL4,2014,"Νησιά Αιγαίου, Κρήτη",EL,high,21.3,0.4716981132075539,14371,EU_labor_market_workforce_education
EL4,2015,"Νησιά Αιγαίου, Κρήτη",EL,low,36.5,-6.169665809768634,1826,EU_labor_market_workforce_education
EL4,2015,"Νησιά Αιγαίου, Κρήτη",EL,medium,41.1,3.266331658291468,8099,EU_labor_market_workforce_education
EL4,2015,"Νησιά Αιγαίου, Κρήτη",EL,high,22.4,5.164319248826281,14372,EU_labor_market_workforce_education
EL4,2016,"Νησιά Αιγαίου, Κρήτη",EL,low,33.5,-8.21917808219178,1827,EU_labor_market_workforce_education
EL4,2016,"Νησιά Αιγαίου, Κρήτη",EL,medium,42.7,3.892944038929444,8100,EU_labor_market_workforce_education
