NUTS code,NUTS name,Year,Period,age,isco08_1d,value
LT,Lithuania,2013,A,15 - 29 years,ISCO_4-5_low skilled non-manual,55.165
LT,Lithuania,2013,A,15 - 29 years,ISCO 6-8_skilled manual,65.904
LT,Lithuania,2013,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,95.738
LT,Lithuania,2013,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LT,Lithuania,2013,A,15 - 29 years,ISCO_9_elementary occupations,19.489
LT,Lithuania,2024,A,15-29 years,ISCO_1-3,86.831
LT,Lithuania,2024,A,15-29 years,ISCO_4-5,47.819
LT,Lithuania,2024,A,15-29 years,ISCO_6-8,34.965
LT,Lithuania,2024,A,15-29 years,Armed forces,1.485
LT,Lithuania,2024,A,15-29 years,ISCO_9,20.875
LT,Lithuania,2024,A,15-64 years,Armed forces,4.805
LT,Lithuania,2024,A,15-64 years,ISCO_1-3,667.199
LT,Lithuania,2024,A,15-64 years,ISCO_4-5,234.664
LT,Lithuania,2024,A,15-64 years,ISCO_9,147.346
LT,Lithuania,2024,A,15-64 years,ISCO_6-8,330.018
LT,Lithuania,2024,A,30-64 years,Armed forces,3.321
LT,Lithuania,2024,A,30-64 years,ISCO_4-5,186.845
LT,Lithuania,2024,A,30-64 years,ISCO_6-8,295.052
LT,Lithuania,2024,A,30-64 years,ISCO_9,126.47
LT,Lithuania,2024,A,30-64 years,ISCO_1-3,580.368
LU,Luxembourg,2023,A,15 - 64 years,ISCO_9_elementary occupations,23.043
LU,Luxembourg,2023,A,15 - 64 years,Not stated,8.91
LU,Luxembourg,2023,A,15 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2023,A,15 - 64 years,ISCO_4-5_low skilled non-manual,49.186
LU,Luxembourg,2023,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,204.156
LU,Luxembourg,2023,A,15 - 64 years,ISCO 6-8_skilled manual,31.924
LU,Luxembourg,2023,A,15 - 29 years,ISCO_9_elementary occupations,2.833
LU,Luxembourg,2023,A,15 - 29 years,Not stated,3.12
LU,Luxembourg,2023,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2023,A,15 - 29 years,ISCO_4-5_low skilled non-manual,14.779
LU,Luxembourg,2023,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,34.103
LU,Luxembourg,2023,A,15 - 29 years,ISCO 6-8_skilled manual,7.442
LU,Luxembourg,2023,A,30 - 64 years,Not stated,5.79
LU,Luxembourg,2023,A,30 - 64 years,ISCO 6-8_skilled manual,24.482
LU,Luxembourg,2023,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2023,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,170.053
LU,Luxembourg,2023,A,30 - 64 years,ISCO_9_elementary occupations,20.21
LU,Luxembourg,2023,A,30 - 64 years,ISCO_4-5_low skilled non-manual,34.407
LU,Luxembourg,2022,A,30 - 64 years,Not stated,5.166
LU,Luxembourg,2022,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2022,A,30 - 64 years,ISCO_4-5_low skilled non-manual,34.841
LU,Luxembourg,2022,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,165.274
LU,Luxembourg,2022,A,30 - 64 years,ISCO_9_elementary occupations,19.084
LU,Luxembourg,2022,A,30 - 64 years,ISCO 6-8_skilled manual,25.246
LU,Luxembourg,2022,A,15 - 29 years,ISCO_4-5_low skilled non-manual,13.059
LU,Luxembourg,2022,A,15 - 29 years,ISCO_9_elementary occupations,4.338
LU,Luxembourg,2022,A,15 - 29 years,Not stated,2.467
LU,Luxembourg,2022,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,32.651
LU,Luxembourg,2022,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2022,A,15 - 29 years,ISCO 6-8_skilled manual,6.035
LU,Luxembourg,2022,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,197.926
LU,Luxembourg,2022,A,15 - 64 years,ISCO_9_elementary occupations,23.423
LU,Luxembourg,2022,A,15 - 64 years,ISCO_4-5_low skilled non-manual,47.9
LU,Luxembourg,2022,A,15 - 64 years,ISCO_0_armed forces occupations,0.586
LU,Luxembourg,2022,A,15 - 64 years,Not stated,7.632
LU,Luxembourg,2022,A,15 - 64 years,ISCO 6-8_skilled manual,31.281
LU,Luxembourg,2021,A,15 - 29 years,ISCO 6-8_skilled manual,5.796
LU,Luxembourg,2021,A,15 - 29 years,ISCO_4-5_low skilled non-manual,13.224
LU,Luxembourg,2021,A,15 - 29 years,ISCO_9_elementary occupations,2.895
LU,Luxembourg,2021,A,15 - 29 years,Not stated,3.69
LU,Luxembourg,2021,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2021,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,33.147
LU,Luxembourg,2021,A,15 - 64 years,Not stated,11.382
LU,Luxembourg,2021,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,192.662
LU,Luxembourg,2021,A,15 - 64 years,ISCO_0_armed forces occupations,0.653
LU,Luxembourg,2021,A,15 - 64 years,ISCO_9_elementary occupations,19.878
LU,Luxembourg,2021,A,15 - 64 years,ISCO_4-5_low skilled non-manual,47.976
LU,Luxembourg,2021,A,15 - 64 years,ISCO 6-8_skilled manual,30.203
LU,Luxembourg,2021,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2021,A,30 - 64 years,Not stated,7.692
LU,Luxembourg,2021,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,159.514
LU,Luxembourg,2021,A,30 - 64 years,ISCO_4-5_low skilled non-manual,34.751
LU,Luxembourg,2021,A,30 - 64 years,ISCO_9_elementary occupations,16.983
LU,Luxembourg,2021,A,30 - 64 years,ISCO 6-8_skilled manual,24.407
LU,Luxembourg,2020,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,148.678
LU,Luxembourg,2020,A,30 - 64 years,ISCO_4-5_low skilled non-manual,36.206
LU,Luxembourg,2020,A,30 - 64 years,Not stated,6.558
LU,Luxembourg,2020,A,30 - 64 years,ISCO_9_elementary occupations,18.966
LU,Luxembourg,2020,A,30 - 64 years,ISCO 6-8_skilled manual,24.093
LU,Luxembourg,2020,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2020,A,15 - 29 years,ISCO_9_elementary occupations,3.174
LU,Luxembourg,2020,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,31.545
LU,Luxembourg,2020,A,15 - 29 years,Not stated,3.195
LU,Luxembourg,2020,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2020,A,15 - 29 years,ISCO 6-8_skilled manual,5.692
LU,Luxembourg,2020,A,15 - 29 years,ISCO_4-5_low skilled non-manual,11.583
LU,Luxembourg,2020,A,15 - 64 years,ISCO_9_elementary occupations,22.14
LU,Luxembourg,2020,A,15 - 64 years,ISCO_4-5_low skilled non-manual,47.788
LU,Luxembourg,2020,A,15 - 64 years,Not stated,9.752
LU,Luxembourg,2020,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,180.223
LU,Luxembourg,2020,A,15 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2020,A,15 - 64 years,ISCO 6-8_skilled manual,29.785
LU,Luxembourg,2019,A,15 - 29 years,ISCO 6-8_skilled manual,5.796
LU,Luxembourg,2019,A,15 - 29 years,Not stated,3.247
LU,Luxembourg,2019,A,15 - 29 years,ISCO_9_elementary occupations,3.227
LU,Luxembourg,2019,A,15 - 29 years,ISCO_4-5_low skilled non-manual,13.484
LU,Luxembourg,2019,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2019,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,32.372
LU,Luxembourg,2019,A,15 - 64 years,ISCO 6-8_skilled manual,30.548
LU,Luxembourg,2019,A,15 - 64 years,ISCO_9_elementary occupations,22.029
LU,Luxembourg,2019,A,15 - 64 years,Not stated,10.454
LU,Luxembourg,2019,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,174.155
LU,Luxembourg,2019,A,15 - 64 years,ISCO_4-5_low skilled non-manual,49.644
LU,Luxembourg,2019,A,15 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2019,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,141.782
LU,Luxembourg,2019,A,30 - 64 years,ISCO_4-5_low skilled non-manual,36.16
LU,Luxembourg,2019,A,30 - 64 years,ISCO_9_elementary occupations,18.801
LU,Luxembourg,2019,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2019,A,30 - 64 years,Not stated,7.206
LU,Luxembourg,2019,A,30 - 64 years,ISCO 6-8_skilled manual,24.751
LU,Luxembourg,2018,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,132.02
LU,Luxembourg,2018,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2018,A,30 - 64 years,ISCO 6-8_skilled manual,25.536
LU,Luxembourg,2018,A,30 - 64 years,ISCO_9_elementary occupations,18.628
LU,Luxembourg,2018,A,30 - 64 years,Not stated,8.806
LU,Luxembourg,2018,A,30 - 64 years,ISCO_4-5_low skilled non-manual,38.286
LU,Luxembourg,2018,A,15 - 29 years,Not stated,2.765
LU,Luxembourg,2018,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2018,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,28.363
LU,Luxembourg,2018,A,15 - 29 years,ISCO_4-5_low skilled non-manual,11.828
LU,Luxembourg,2018,A,15 - 29 years,ISCO 6-8_skilled manual,8.13
LU,Luxembourg,2018,A,15 - 29 years,ISCO_9_elementary occupations,3.655
LU,Luxembourg,2018,A,15 - 64 years,Not stated,11.571
LU,Luxembourg,2018,A,15 - 64 years,ISCO 6-8_skilled manual,33.666
LU,Luxembourg,2018,A,15 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2018,A,15 - 64 years,ISCO_9_elementary occupations,22.283
LU,Luxembourg,2018,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,160.383
LU,Luxembourg,2018,A,15 - 64 years,ISCO_4-5_low skilled non-manual,50.114
LU,Luxembourg,2017,A,15 - 29 years,ISCO 6-8_skilled manual,6.547
LU,Luxembourg,2017,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,26.063
LU,Luxembourg,2017,A,15 - 29 years,ISCO_9_elementary occupations,3.868
LU,Luxembourg,2017,A,15 - 29 years,Not stated,3.233
LU,Luxembourg,2017,A,15 - 29 years,ISCO_4-5_low skilled non-manual,12.53
LU,Luxembourg,2017,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2017,A,15 - 64 years,ISCO 6-8_skilled manual,32.104
LU,Luxembourg,2017,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,150.15
LU,Luxembourg,2017,A,15 - 64 years,ISCO_9_elementary occupations,24.59
LU,Luxembourg,2017,A,15 - 64 years,Not stated,13.721
LU,Luxembourg,2017,A,15 - 64 years,ISCO_4-5_low skilled non-manual,49.264
LU,Luxembourg,2017,A,15 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2017,A,30 - 64 years,ISCO_9_elementary occupations,20.722
LU,Luxembourg,2017,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,124.087
LU,Luxembourg,2017,A,30 - 64 years,Not stated,10.488
LU,Luxembourg,2017,A,30 - 64 years,ISCO_4-5_low skilled non-manual,36.734
LU,Luxembourg,2017,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2017,A,30 - 64 years,ISCO 6-8_skilled manual,25.557
LU,Luxembourg,2016,A,15 - 64 years,ISCO_9_elementary occupations,21.498
LU,Luxembourg,2016,A,15 - 64 years,Not stated,10.517
LU,Luxembourg,2016,A,15 - 64 years,ISCO_4-5_low skilled non-manual,50.702
LU,Luxembourg,2016,A,15 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2016,A,15 - 64 years,ISCO 6-8_skilled manual,28.653
LU,Luxembourg,2016,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,147.804
LU,Luxembourg,2016,A,30 - 64 years,ISCO 6-8_skilled manual,23.029
LU,Luxembourg,2016,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,122.83
LU,Luxembourg,2016,A,30 - 64 years,ISCO_9_elementary occupations,17.643
LU,Luxembourg,2016,A,30 - 64 years,ISCO_4-5_low skilled non-manual,37.641
LU,Luxembourg,2016,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2016,A,30 - 64 years,Not stated,7.471
LU,Luxembourg,2016,A,15 - 29 years,Not stated,3.046
LU,Luxembourg,2016,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2016,A,15 - 29 years,ISCO 6-8_skilled manual,5.624
LU,Luxembourg,2016,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,24.974
LU,Luxembourg,2016,A,15 - 29 years,ISCO_4-5_low skilled non-manual,13.062
LU,Luxembourg,2016,A,15 - 29 years,ISCO_9_elementary occupations,3.855
LU,Luxembourg,2015,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2015,A,30 - 64 years,Not stated,4.915
LU,Luxembourg,2015,A,30 - 64 years,ISCO 6-8_skilled manual,24.338
LU,Luxembourg,2015,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,119.336
LU,Luxembourg,2015,A,30 - 64 years,ISCO_4-5_low skilled non-manual,35.917
LU,Luxembourg,2015,A,30 - 64 years,ISCO_9_elementary occupations,19.325
LU,Luxembourg,2015,A,15 - 29 years,ISCO_9_elementary occupations,4.117
LU,Luxembourg,2015,A,15 - 29 years,Not stated,2.232
LU,Luxembourg,2015,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2015,A,15 - 29 years,ISCO 6-8_skilled manual,6.849
LU,Luxembourg,2015,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,24.603
LU,Luxembourg,2015,A,15 - 29 years,ISCO_4-5_low skilled non-manual,13.046
LU,Luxembourg,2015,A,15 - 64 years,Not stated,7.147
LU,Luxembourg,2015,A,15 - 64 years,ISCO_4-5_low skilled non-manual,48.963
LU,Luxembourg,2015,A,15 - 64 years,ISCO 6-8_skilled manual,31.187
LU,Luxembourg,2015,A,15 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2015,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,143.94
LU,Luxembourg,2015,A,15 - 64 years,ISCO_9_elementary occupations,23.443
LU,Luxembourg,2014,A,30 - 64 years,ISCO_4-5_low skilled non-manual,34.213
LU,Luxembourg,2014,A,30 - 64 years,ISCO 6-8_skilled manual,23.798
LU,Luxembourg,2014,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,128.377
LU,Luxembourg,2014,A,30 - 64 years,ISCO_9_elementary occupations,13.364
LU,Luxembourg,2014,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2014,A,30 - 64 years,Not stated,1.301
LU,Luxembourg,2014,A,15 - 64 years,ISCO_4-5_low skilled non-manual,44.073
LU,Luxembourg,2014,A,15 - 64 years,ISCO 6-8_skilled manual,30.248
LU,Luxembourg,2014,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,150.94
LU,Luxembourg,2014,A,15 - 64 years,ISCO_9_elementary occupations,15.549
LU,Luxembourg,2014,A,15 - 64 years,Not stated,1.594
LU,Luxembourg,2014,A,15 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2014,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2014,A,15 - 29 years,ISCO 6-8_skilled manual,6.45
LU,Luxembourg,2014,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,22.562
LU,Luxembourg,2014,A,15 - 29 years,ISCO_4-5_low skilled non-manual,9.86
LU,Luxembourg,2014,A,15 - 29 years,ISCO_9_elementary occupations,2.185
LU,Luxembourg,2014,A,15 - 29 years,Not stated,0.0
LU,Luxembourg,2013,A,15 - 29 years,Not stated,0.0
LU,Luxembourg,2013,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2013,A,15 - 29 years,ISCO 6-8_skilled manual,7.051
LU,Luxembourg,2013,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,18.964
LU,Luxembourg,2013,A,15 - 29 years,ISCO_4-5_low skilled non-manual,10.803
LU,Luxembourg,2013,A,15 - 29 years,ISCO_9_elementary occupations,3.167
LU,Luxembourg,2013,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2013,A,30 - 64 years,ISCO 6-8_skilled manual,24.942
LU,Luxembourg,2013,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,120.359
LU,Luxembourg,2013,A,30 - 64 years,ISCO_4-5_low skilled non-manual,35.454
LU,Luxembourg,2013,A,30 - 64 years,ISCO_9_elementary occupations,13.877
LU,Luxembourg,2013,A,30 - 64 years,Not stated,0.91
LU,Luxembourg,2013,A,15 - 64 years,Not stated,1.057
LU,Luxembourg,2013,A,15 - 64 years,ISCO_4-5_low skilled non-manual,46.257
LU,Luxembourg,2013,A,15 - 64 years,ISCO 6-8_skilled manual,31.993
LU,Luxembourg,2013,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,139.323
LU,Luxembourg,2013,A,15 - 64 years,ISCO_9_elementary occupations,17.044
LU,Luxembourg,2013,A,15 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2012,A,30 - 64 years,ISCO_4-5_low skilled non-manual,35.665
LU,Luxembourg,2012,A,30 - 64 years,Not stated,1.493
LU,Luxembourg,2012,A,30 - 64 years,ISCO 6-8_skilled manual,25.949
LU,Luxembourg,2012,A,30 - 64 years,ISCO_9_elementary occupations,17.395
LU,Luxembourg,2012,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2012,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,111.506
LU,Luxembourg,2012,A,15 - 64 years,Not stated,1.642
LU,Luxembourg,2012,A,15 - 64 years,ISCO_4-5_low skilled non-manual,46.219
LU,Luxembourg,2012,A,15 - 64 years,ISCO 6-8_skilled manual,31.537
LU,Luxembourg,2012,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,133.38
LU,Luxembourg,2012,A,15 - 64 years,ISCO_9_elementary occupations,20.018
LU,Luxembourg,2012,A,15 - 64 years,ISCO_0_armed forces occupations,0.875
LU,Luxembourg,2012,A,15 - 29 years,ISCO_4-5_low skilled non-manual,10.555
LU,Luxembourg,2012,A,15 - 29 years,ISCO 6-8_skilled manual,5.589
LU,Luxembourg,2012,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,21.875
LU,Luxembourg,2012,A,15 - 29 years,ISCO_9_elementary occupations,2.623
LU,Luxembourg,2012,A,15 - 29 years,ISCO_0_armed forces occupations,0.617
LU,Luxembourg,2012,A,15 - 29 years,Not stated,0.0
LU,Luxembourg,2011,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,103.667
LU,Luxembourg,2011,A,30 - 64 years,ISCO_4-5_low skilled non-manual,34.784
LU,Luxembourg,2011,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2011,A,30 - 64 years,ISCO 6-8_skilled manual,27.562
LU,Luxembourg,2011,A,30 - 64 years,ISCO_9_elementary occupations,14.331
LU,Luxembourg,2011,A,30 - 64 years,Not stated,2.062
LU,Luxembourg,2011,A,15 - 64 years,ISCO_4-5_low skilled non-manual,45.239
LU,Luxembourg,2011,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,123.551
LU,Luxembourg,2011,A,15 - 64 years,ISCO 6-8_skilled manual,33.89
LU,Luxembourg,2011,A,15 - 64 years,ISCO_9_elementary occupations,16.576
LU,Luxembourg,2011,A,15 - 64 years,ISCO_0_armed forces occupations,0.665
LU,Luxembourg,2011,A,15 - 64 years,Not stated,2.5
LU,Luxembourg,2011,A,15 - 29 years,ISCO_4-5_low skilled non-manual,10.455
LU,Luxembourg,2011,A,15 - 29 years,ISCO_9_elementary occupations,2.245
LU,Luxembourg,2011,A,15 - 29 years,ISCO 6-8_skilled manual,6.328
LU,Luxembourg,2011,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,19.884
LU,Luxembourg,2011,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LU,Luxembourg,2011,A,15 - 29 years,Not stated,0.0
LU,Luxembourg,2010,A,30 - 64 years,Not stated,33.558
LU,Luxembourg,2010,A,15 - 29 years,Not stated,2.884
LU,Luxembourg,2010,A,15 - 64 years,Not stated,32.485
LU,Luxembourg,2009,A,30 - 64 years,Not stated,1.03
LU,Luxembourg,2009,A,15 - 64 years,Not stated,30.412
LU,Luxembourg,2009,A,15 - 29 years,Not stated,6.283
LU,Luxembourg,2008,A,30 - 64 years,Not stated,0.0
LU,Luxembourg,2008,A,15 - 64 years,Not stated,34.626
LU,Luxembourg,2008,A,15 - 29 years,Not stated,6.58
LU,Luxembourg,2024,A,15-29 years,ISCO_9,2.729
LU,Luxembourg,2024,A,15-29 years,Armed forces,0.0
LU,Luxembourg,2024,A,15-29 years,ISCO_1-3,36.939
LU,Luxembourg,2024,A,15-29 years,ISCO_4-5,14.004
LU,Luxembourg,2024,A,15-29 years,ISCO_6-8,5.054
LU,Luxembourg,2024,A,15-29 years,Not stated,2.724
LU,Luxembourg,2024,A,15-64 years,ISCO_4-5,47.766
LU,Luxembourg,2024,A,15-64 years,Armed forces,0.0
LU,Luxembourg,2024,A,15-64 years,ISCO_1-3,217.994
LU,Luxembourg,2024,A,15-64 years,ISCO_6-8,26.711
LU,Luxembourg,2024,A,15-64 years,ISCO_9,20.435
LU,Luxembourg,2024,A,15-64 years,Not stated,6.884
LU,Luxembourg,2024,A,30-64 years,Armed forces,0.0
LU,Luxembourg,2024,A,30-64 years,ISCO_1-3,181.056
LU,Luxembourg,2024,A,30-64 years,ISCO_6-8,21.657
LU,Luxembourg,2024,A,30-64 years,ISCO_9,17.706
LU,Luxembourg,2024,A,30-64 years,Not stated,4.16
LU,Luxembourg,2024,A,30-64 years,ISCO_4-5,33.762
LV,Latvia,2023,A,15 - 29 years,ISCO_9_elementary occupations,14.653
LV,Latvia,2023,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LV,Latvia,2023,A,15 - 29 years,ISCO_4-5_low skilled non-manual,34.17
LV,Latvia,2023,A,15 - 29 years,Not stated,0.0
LV,Latvia,2023,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,52.816
LV,Latvia,2023,A,15 - 29 years,ISCO 6-8_skilled manual,21.113
LV,Latvia,2023,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,313.478
LV,Latvia,2023,A,30 - 64 years,ISCO_9_elementary occupations,85.398
LV,Latvia,2023,A,30 - 64 years,ISCO_0_armed forces occupations,7.111
LV,Latvia,2023,A,30 - 64 years,ISCO_4-5_low skilled non-manual,130.629
LV,Latvia,2023,A,30 - 64 years,ISCO 6-8_skilled manual,171.017
LV,Latvia,2023,A,30 - 64 years,Not stated,0.0
LV,Latvia,2023,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,366.295
LV,Latvia,2023,A,15 - 64 years,ISCO_9_elementary occupations,100.05
LV,Latvia,2023,A,15 - 64 years,ISCO_4-5_low skilled non-manual,164.799
LV,Latvia,2023,A,15 - 64 years,ISCO 6-8_skilled manual,192.13
LV,Latvia,2023,A,15 - 64 years,Not stated,0.0
LV,Latvia,2023,A,15 - 64 years,ISCO_0_armed forces occupations,8.197
LV,Latvia,2022,A,15 - 64 years,Not stated,2.342
LV,Latvia,2022,A,15 - 64 years,ISCO 6-8_skilled manual,198.95
LV,Latvia,2022,A,15 - 64 years,ISCO_0_armed forces occupations,6.607
LV,Latvia,2022,A,15 - 64 years,ISCO_9_elementary occupations,94.121
LV,Latvia,2022,A,15 - 64 years,ISCO_4-5_low skilled non-manual,158.78
LV,Latvia,2022,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,379.216
LV,Latvia,2022,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
LV,Latvia,2022,A,15 - 29 years,ISCO_4-5_low skilled non-manual,29.552
LV,Latvia,2022,A,15 - 29 years,ISCO_9_elementary occupations,14.977
LV,Latvia,2022,A,15 - 29 years,ISCO 6-8_skilled manual,22.577
LV,Latvia,2022,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,58.448
LV,Latvia,2022,A,15 - 29 years,Not stated,0.0
LV,Latvia,2022,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,320.768
LV,Latvia,2022,A,30 - 64 years,Not stated,0.0
LV,Latvia,2022,A,30 - 64 years,ISCO_4-5_low skilled non-manual,129.228
LV,Latvia,2022,A,30 - 64 years,ISCO_0_armed forces occupations,5.083
LV,Latvia,2022,A,30 - 64 years,ISCO_9_elementary occupations,79.144
LV,Latvia,2022,A,30 - 64 years,ISCO 6-8_skilled manual,176.374
LV,Latvia,2021,A,30 - 64 years,ISCO_0_armed forces occupations,5.147
LV,Latvia,2021,A,30 - 64 years,Not stated,0.0
LV,Latvia,2021,A,30 - 64 years,ISCO 6-8_skilled manual,173.428
LV,Latvia,2021,A,30 - 64 years,ISCO_4-5_low skilled non-manual,121.868
LV,Latvia,2021,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,315.338
LV,Latvia,2021,A,30 - 64 years,ISCO_9_elementary occupations,79.759
LV,Latvia,2021,A,15 - 64 years,ISCO 6-8_skilled manual,195.983
LV,Latvia,2021,A,15 - 64 years,ISCO_0_armed forces occupations,6.955
LV,Latvia,2021,A,15 - 64 years,Not stated,2.136
LV,Latvia,2021,A,15 - 64 years,ISCO_4-5_low skilled non-manual,151.285
LV,Latvia,2021,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,368.015
