geo,year,greek_tourism_Arrivals__Hotel_Arrivals_Natives,greek_tourism_Arrivals__Hotel_Arrivals_Foreign,greek_tourism_Arrivals__Hotel_Arrivals_Total,greek_tourism_Arrivals__Hotel_Beds,greek_tourism_Arrivals__Hotel_Arrivals_Natives_pct_diff,greek_tourism_Arrivals__Hotel_Arrivals_Foreign_pct_diff,greek_tourism_Arrivals__Hotel_Arrivals_Total_pct_diff,greek_tourism_Arrivals__Hotel_Beds_pct_diff,_row_order_,__conflict_file
EL531,2020,3931,524,4455,640,-42.06337509211496,-44.60887949260042,-42.374854481955765,-37.92434529582929,203,greek_tourism_Arrivals
EL531,2020,25465,1958,27423,1487,-44.75899171330644,-58.63962822137727,-46.05169971671388,-15.607264472190693,455,greek_tourism_Arrivals
EL531,2021,3653,80,3733,377,-7.071991859577715,-84.7328244274809,-16.206509539842873,-41.09375,204,greek_tourism_Arrivals
EL531,2021,33196,3354,36550,1316,30.35931670920872,71.29724208375893,33.28228129672173,-11.499663752521856,456,greek_tourism_Arrivals
EL531,2022,5916,820,6736,1313,61.94908294552423,925.0,80.44468256094294,248.27586206896552,205,greek_tourism_Arrivals
EL531,2022,44900,4771,49671,1776,35.25725991083263,42.24806201550388,35.89876880984952,34.954407294832826,457,greek_tourism_Arrivals
EL531,2023,7221,1902,9123,1168,22.058823529411764,131.95121951219514,35.43646080760095,-11.043412033511045,206,greek_tourism_Arrivals
EL531,2023,51492,5880,57372,1731,14.681514476614698,23.244602808635506,15.50401642809688,-2.533783783783784,458,greek_tourism_Arrivals
EL515,2015,22864,106585,129449,10355,,,,,297,greek_tourism_Arrivals
EL515,2015,69148,89297,158445,3068,,,,,360,greek_tourism_Arrivals
EL515,2016,26280,115248,141528,9999,14.940517844646608,8.127785335647605,9.331087918794276,-3.4379526798648,298,greek_tourism_Arrivals
EL515,2016,69815,81805,150870,3018,0.9645976745531324,-8.389979506590366,-4.780838776862634,-1.6297262059973925,361,greek_tourism_Arrivals
EL515,2017,23196,121458,144654,10086,-11.735159817351596,5.388379841732611,2.2087502119721893,0.87008700870087,299,greek_tourism_Arrivals
EL515,2017,70973,86513,157486,3115,1.6586693403996278,5.755149440743232,4.385232319215218,3.214049039098741,362,greek_tourism_Arrivals
