NUTS_name,NUTS_level,year,Hotel_Arrivals_Natives,Hotel_Arrivals_Foreign,Hotel_Arrivals_Total,Hotel_Beds,Hotel_Arrivals_Natives_pct_diff,Hotel_Arrivals_Foreign_pct_diff,Hotel_Arrivals_Total_pct_diff,Hotel_Beds_pct_diff
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΗΜΝΟΥ,3,2018,17695,15348,33043,1895,34.60368172828237,2.4976626151996797,17.507112375533428,5.45353366722315
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΗΜΝΟΥ,3,2019,16867,17256,34123,1941,-4.679287934444758,12.43158717748241,3.2684683594104653,2.4274406332453826
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΗΜΝΟΥ,3,2020,9929,3177,13106,1568,-41.13357443528784,-81.58901251738526,-61.59188816926999,-19.21689850592478
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΗΜΝΟΥ,3,2021,9485,6295,15780,1570,-4.471749420888306,98.14290210890778,20.402868915000763,0.12755102040816327
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΗΜΝΟΥ,3,2022,13908,14948,28856,2161,46.63152345809172,137.45830023828435,82.86438529784537,37.64331210191083
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΗΜΝΟΥ,3,2023,15029,15888,30917,2504,8.060109289617486,6.288466684506289,7.142362073745495,15.872281351226283
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΑΓΝΗΣΙΑΣ,3,2015,209698,38730,248428,9908,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΑΓΝΗΣΙΑΣ,3,2016,221576,42856,264383,9864,5.664336331295482,10.653240382132715,6.4223839502793565,-0.44408558740411785
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΑΓΝΗΣΙΑΣ,3,2017,241258,52920,294178,9783,8.882730981694769,23.483292887810343,11.26963533963984,-0.8211678832116789
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΑΓΝΗΣΙΑΣ,3,2018,269359,68320,337679,10414,11.647696656691178,29.100529100529098,14.787305644881672,6.449964223653276
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΑΓΝΗΣΙΑΣ,3,2019,267686,67085,334771,10490,-0.6211041769534339,-1.8076697892271663,-0.8611728890455136,0.7297868254273093
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΑΓΝΗΣΙΑΣ,3,2020,157871,23006,180877,8734,-41.02381148061534,-65.70619363494075,-45.96993168464413,-16.739752144899906
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΑΓΝΗΣΙΑΣ,3,2021,187237,47574,234811,7497,18.601263056546166,106.78953316526123,29.818053152142067,-14.163040989237462
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΑΓΝΗΣΙΑΣ,3,2022,233076,69514,302590,9600,24.481806480556727,46.117627275402526,28.865342765032302,28.051220488195277
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΑΓΝΗΣΙΑΣ,3,2023,270274,68745,339019,9664,15.959601160136607,-1.1062519780188165,12.039062758187647,0.6666666666666667
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΗΝΙΑΣ,3,2015,142345,51991,194336,7805,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΗΝΙΑΣ,3,2016,152865,64429,218288,7975,7.390494924303629,23.923371352734126,12.325045282397497,2.1780909673286355
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΗΝΙΑΣ,3,2017,166853,87762,254615,9610,9.150557681614496,36.21505843641838,16.641776002345527,20.50156739811912
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΗΝΙΑΣ,3,2018,312502,143699,456201,10874,87.29180775892551,63.737152754039336,79.1728688411916,13.15296566077003
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΗΝΙΑΣ,3,2019,241511,150798,392309,11301,-22.716974611362488,4.940187475208595,-14.005230150744957,3.92679786647048
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΗΝΙΑΣ,3,2020,136418,32429,168847,9517,-43.514788146295615,-78.49507287895065,-56.960712091744,-15.786213609415094
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΗΝΙΑΣ,3,2021,147350,62853,210203,9590,8.013605242709906,93.8172623269296,24.493180216408938,0.7670484396343386
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΗΝΙΑΣ,3,2022,202749,120389,323138,11755,37.59687818120122,91.54057881087617,53.7266356807467,22.575599582898853
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΗΝΙΑΣ,3,2023,244539,141858,386397,11857,20.61169228948108,17.833024611883143,19.57646578242113,0.867715865589111
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΗΛΟΥ,3,2015,11499,10630,22129,1775,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΗΛΟΥ,3,2016,12296,12194,24490,1813,6.931037481520132,14.713076199435559,10.669257535360838,2.140845070422535
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΗΛΟΥ,3,2017,8354,12821,21175,1801,-32.05920624593364,5.141873052320813,-13.536137198856677,-0.6618863761720905
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΗΛΟΥ,3,2018,21003,39045,60048,2778,151.4124970074216,204.53942750175491,183.5796930342385,54.24764019988895
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΗΛΟΥ,3,2019,15538,40375,55913,2762,-26.020092367756988,3.40632603406326,-6.886157740474287,-0.5759539236861051
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΗΛΟΥ,3,2020,12227,13572,25799,2399,-21.309048783627237,-66.38513931888545,-53.85867329601345,-13.142650253439536
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΗΛΟΥ,3,2021,12488,24563,37051,1960,2.1346201030506258,80.98290598290599,43.6140935695182,-18.299291371404752
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΗΛΟΥ,3,2022,16995,36359,53354,3044,36.09064702114029,48.02344990432765,44.00151143019082,55.306122448979586
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΗΛΟΥ,3,2023,20356,44598,64954,2947,19.776404824948514,22.660139167743885,21.741575139633394,-3.1865965834428382
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΥΚΟΝΟΥ,3,2015,26794,237373,264167,8911,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΥΚΟΝΟΥ,3,2016,33208,288717,321950,10344,23.93819511831007,21.63009272326676,21.873663250898108,16.08124789585905
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΥΚΟΝΟΥ,3,2017,31768,355542,387310,11264,-4.336304504938569,23.145502343124928,20.301289020034165,8.894044856921887
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΥΚΟΝΟΥ,3,2018,44801,499148,543949,13739,41.02556031226391,40.39072739648199,40.442797758901136,21.97265625
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΥΚΟΝΟΥ,3,2019,43141,573126,616267,18272,-3.7052744358384855,14.820854736470945,13.294996405913054,32.99366766140185
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΥΚΟΝΟΥ,3,2020,20260,89767,110027,8012,-53.03771354396049,-84.33730104723918,-82.14621259940901,-56.151488616462345
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΥΚΟΝΟΥ,3,2021,30772,251962,282734,10699,51.88548864758145,180.68443860215893,156.96783516773155,33.53719420868697
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΥΚΟΝΟΥ,3,2022,48192,540660,588852,16958,56.609905108540225,114.57997634563941,108.27067137309272,58.5007944667726
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΥΚΟΝΟΥ,3,2023,52668,598731,651399,17298,9.28784860557769,10.740761291754522,10.621854048215852,2.0049534143177263
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΑΞΟΥ,3,2015,13252,34551,47803,2761,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΑΞΟΥ,3,2016,28673,21838,50511,2731,116.36734077875037,-36.79488292668808,5.664916427839257,-1.0865628395508875
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΑΞΟΥ,3,2017,20807,30061,50868,2885,-27.433473999930246,37.65454711969961,0.7067767416998277,5.638960087879898
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΑΞΟΥ,3,2018,40061,100431,140492,6916,92.53616571346181,234.09068227936527,176.18935283478808,139.72270363951475
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΑΞΟΥ,3,2019,40282,117657,157939,7357,0.5516587204513117,17.15207455865221,12.418500697548614,6.376518218623482
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΑΞΟΥ,3,2020,22640,24727,47367,5279,-43.79623653244625,-78.98382586671427,-70.0093073908281,-28.245208644828057
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΑΞΟΥ,3,2021,21138,51294,72432,4259,-6.6342756183745575,107.44125854329276,52.91658749762493,-19.32184125781398
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΑΞΟΥ,3,2022,35886,102140,138026,7945,69.77008231620778,99.12660350138418,90.55942125027612,86.54613759098379
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΑΞΟΥ,3,2023,42272,116446,158718,7725,17.79524048375411,14.00626590953593,14.991378435946851,-2.7690371302706107
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΗΣΩΝ,3,2015,65767,35830,101597,6607,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΗΣΩΝ,3,2016,74744,37840,112584,6705,13.649702738455458,5.609824169690204,10.81429569770761,1.4832753140608446
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΗΣΩΝ,3,2017,74011,43297,117308,6683,-0.9806807235363374,14.421247357293868,4.195978114119235,-0.32811334824757643
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΗΣΩΝ,3,2018,97101,64743,161844,8070,31.198065152477334,49.53230015936439,37.96501517373069,20.754152326799343
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΗΣΩΝ,3,2019,90142,59550,149692,8042,-7.166764502940238,-8.020944349196052,-7.508464941548652,-0.3469640644361834
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΗΣΩΝ,3,2020,49739,18404,68143,6222,-44.82150384948193,-69.09487825356842,-54.47786120834781,-22.631186272071623
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΗΣΩΝ,3,2021,79926,41363,121289,5110,60.69080600735841,124.75005433601392,77.9918700380083,-17.872066859530698
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΗΣΩΝ,3,2022,89002,59165,148167,7899,11.355503841052975,43.03846432802263,22.160294833002165,54.579256360078276
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΗΣΩΝ,3,2023,97856,70760,168616,7301,9.948091054133615,19.597735147468942,13.801318782184968,-7.570578554247373
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2015,122342,181505,303847,4959,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2016,131693,175910,307603,5050,7.643327720651944,-3.082559709098923,1.2361484562954381,1.8350473885864087
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2017,150056,183952,334008,5116,13.943793519777056,4.571655960434313,8.584116539825684,1.306930693069307
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2018,158767,191814,350581,5205,5.805166071333369,4.273941028094286,4.961857201025125,1.7396403440187649
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2019,160618,209470,370088,5048,1.165859404032324,9.204750435317548,5.56419201268751,-3.016330451488953
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2020,63269,47368,110637,4848,-60.609022650014325,-77.38673795770278,-70.10521821836969,-3.9619651347068143
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2021,96437,85404,181841,4525,52.42377783748755,80.29893599054215,64.35821650984752,-6.662541254125412
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2022,132742,162434,295176,5185,37.64633906073395,90.1948386492436,62.32642803328182,14.585635359116022
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2023,147519,207952,355471,5829,11.13212095644182,28.022458352315404,20.426796216494566,12.420443587270974
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΞΑΝΘΗΣ,3,2015,59330,9364,68694,1405,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΞΑΝΘΗΣ,3,2016,64610,9958,74568,1426,8.899376369458958,6.3434429730884245,8.550965149794742,1.4946619217081851
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΞΑΝΘΗΣ,3,2017,73757,14503,88260,1426,14.157251199504719,45.641695119501904,18.3617637592533,0
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΞΑΝΘΗΣ,3,2018,67738,13215,80953,1448,-8.160581368548069,-8.880921188719574,-8.278948561069567,1.5427769985974753
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΞΑΝΘΗΣ,3,2019,68131,13869,82000,1448,0.5801765626384009,4.948921679909194,1.2933430509060813,0
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΞΑΝΘΗΣ,3,2020,22239,2866,25105,1358,-67.35847118051989,-79.33520801788161,-69.38414634146342,-6.2154696132596685
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΞΑΝΘΗΣ,3,2021,33409,4371,37780,1137,50.227078555690454,52.512212142358685,50.48795060744872,-16.273932253313696
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΞΑΝΘΗΣ,3,2022,58167,13282,71449,1354,74.10577987967314,203.86639212994737,89.11858125992589,19.085312225153913
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΞΑΝΘΗΣ,3,2023,61728,16011,77739,1324,6.122027953994532,20.54660442704412,8.80348220408963,-2.2156573116691285
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΑΡΟΥ,3,2015,15823,59845,75668,5908,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΑΡΟΥ,3,2016,21601,53128,74766,5801,36.51646337609809,-11.223995321246553,-1.1920494793043295,-1.8111035883547733
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΑΡΟΥ,3,2017,24582,67412,91994,5981,13.8002870237489,26.886011142900166,23.0425594521574,3.102913290811929
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΑΡΟΥ,3,2018,31364,111042,142406,7575,27.58929297860223,64.72141458494036,54.79922603648064,26.651061695368668
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΑΡΟΥ,3,2019,36812,123319,160131,7943,17.370233388598393,11.05617694205796,12.44680701655829,4.858085808580858
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΑΡΟΥ,3,2020,17537,24004,41541,5681,-52.36064326849941,-80.53503515273397,-74.05811491841055,-28.477905073649758
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΑΡΟΥ,3,2021,25897,66792,92689,5110,47.670639219935,178.25362439593403,123.12654967381621,-10.051047350818518
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΑΡΟΥ,3,2022,37166,111020,148186,7626,43.51469282156234,66.21751107917116,59.874418755192096,49.23679060665362
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΑΡΟΥ,3,2023,41245,143927,185172,7690,10.975084754883497,29.640605296343004,24.959172931316047,0.8392341987936008
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΙΡΑΙΩΣ,3,2015,100235,116517,216752,2931,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΙΡΑΙΩΣ,3,2016,99686,121715,221401,2797,-0.5477128747443507,4.461151591613241,2.144847567727172,-4.571818491982259
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΙΡΑΙΩΣ,3,2017,104267,130864,235131,2867,4.595429649098168,7.51673992523518,6.201417337771735,2.502681444404719
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΙΡΑΙΩΣ,3,2018,104298,158774,263072,3050,0.029731362751397854,21.3274850226189,11.883163002751658,6.382978723404255
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΙΡΑΙΩΣ,3,2019,104224,163750,267974,3195,-0.07095054555216783,3.1340143852268008,1.8633682033815837,4.754098360655737
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΙΡΑΙΩΣ,3,2020,50696,47856,98552,2906,-51.3586122198342,-70.77496183206107,-63.223297782620705,-9.045383411580595
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΙΡΑΙΩΣ,3,2021,60695,79243,139938,2563,19.72344958182105,65.58634236041458,41.994074194333955,-11.803165863730214
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΙΡΑΙΩΣ,3,2022,100032,151889,251921,3445,64.81093994562978,91.67497444569236,80.02329603109949,34.41279750292626
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΙΡΑΙΩΣ,3,2023,117933,197416,315349,3581,17.895273512476006,29.97386249168801,25.177734289717808,3.947750362844703
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΛΛΑΣ,3,2015,43483,5142,48625,1733,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΛΛΑΣ,3,2016,41294,3409,44703,1582,-5.034151277510751,-33.70283936211591,-8.065809768637532,-8.713214079630697
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΛΛΑΣ,3,2017,42943,4649,47592,1633,3.993316220274132,36.37430331475506,6.462653513187035,3.2237673830594185
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΛΛΑΣ,3,2018,77427,8188,85615,2813,80.30179540320891,76.12389761238975,79.89367961001848,72.2596448254746
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΛΛΑΣ,3,2019,79845,6275,86120,2623,3.1229416095160603,-23.36345872007816,0.5898499094784793,-6.7543547813722
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΛΛΑΣ,3,2020,30791,1531,32322,2207,-61.43653328323627,-75.60159362549801,-62.46864839758477,-15.859702630575676
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΛΛΑΣ,3,2021,40012,2068,42080,1641,29.94706245331428,35.07511430437623,30.189963492358146,-25.64567285908473
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΛΛΑΣ,3,2022,69056,6507,75563,2743,72.58822353294012,214.65183752417795,79.5698669201521,67.15417428397319
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΛΛΑΣ,3,2023,80092,13823,93915,2771,15.981232622798888,112.43276471492238,24.287018779032067,1.020780167699599
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΙΕΡΙΑΣ,3,2015,67807,131935,199742,14372,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΙΕΡΙΑΣ,3,2016,79488,134937,214610,14435,17.226834987538158,2.2753628680789784,7.443602246898499,0.43835235179515725
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΙΕΡΙΑΣ,3,2017,81132,156137,237269,14676,2.0682367149758454,15.711035520279834,10.558221890871813,1.6695531693799792
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΙΕΡΙΑΣ,3,2018,126107,253157,379264,21617,55.43435389242223,62.13773801213037,59.84557611824554,47.29490324339057
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΙΕΡΙΑΣ,3,2019,128240,253126,381366,22264,1.691420777593631,-0.012245365524160895,0.554231353358083,2.993014756904288
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΙΕΡΙΑΣ,3,2020,97765,58626,156391,16779,-23.764036182158453,-76.83920261055759,-58.99188705862609,-24.636183974128638
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΙΕΡΙΑΣ,3,2021,86787,143999,230786,14920,-11.228967421878995,145.6231023777846,47.56987294665294,-11.07932534716014
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΙΕΡΙΑΣ,3,2022,109795,232807,342602,21116,26.510882966342887,61.67265050451739,48.45007929423795,41.52815013404826
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΙΕΡΙΑΣ,3,2023,174567,267433,442000,19764,58.9935789425748,14.87326412006512,29.012673597935795,-6.402727789354044
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΡΕΒΕΖΑΣ,3,2015,43631,31493,75124,4836,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΡΕΒΕΖΑΣ,3,2016,44407,38003,82410,5193,1.7785519470101534,20.67126028006224,9.698631595761674,7.382133995037221
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΡΕΒΕΖΑΣ,3,2017,51021,45673,96694,5348,14.894048235638527,20.182617161803016,17.332847955345226,2.984787213556711
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΡΕΒΕΖΑΣ,3,2018,55979,52238,108217,5633,9.717567276219597,14.373918945547699,11.91697520011583,5.329094988780852
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΡΕΒΕΖΑΣ,3,2019,56189,54192,110381,5650,0.3751406777541578,3.7405719973965317,1.9996858164613693,0.30179300550328425
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΡΕΒΕΖΑΣ,3,2020,56223,17466,73689,4830,0.06051006424745057,-67.77015057573074,-33.24122810991022,-14.513274336283185
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΡΕΒΕΖΑΣ,3,2021,43847,22953,66800,4485,-22.0123437027551,31.415321195465474,-9.348749474141323,-7.142857142857142
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΡΕΒΕΖΑΣ,3,2022,55840,48986,104826,6089,27.351928296120605,113.41872522110398,56.9251497005988,35.76365663322185
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΡΕΒΕΖΑΣ,3,2023,62976,60897,123873,5993,12.779369627507165,24.315110439717472,18.17011046877683,-1.576613565445886
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΕΘΥΜΝΟΥ,3,2015,45295,441362,486657,28994,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΕΘΥΜΝΟΥ,3,2016,72787,476432,549067,29891,60.69544099790264,7.945858501638112,12.824227330542866,3.0937435331447887
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΕΘΥΜΝΟΥ,3,2017,61808,622448,684256,30774,-15.083737480594062,30.647815428014912,24.62158534386514,2.954066441403767
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΕΘΥΜΝΟΥ,3,2018,75918,809680,885598,36452,22.82876003106394,30.07994242089299,29.424952064724312,18.45064015077663
