geo,NUTS_level,year,GDP,GDP_pct_diff
ESZ,1,2019,93.8,-0.3
ESZ,1,2020,94,0.2
ESZ,1,2021,94.5,0.5
ESZ,1,2022,94.7,0.3
ESZ,1,2023,94,-0.8
ESZZ,2,2008,78.5,1.3
ESZZ,2,2009,79.8,1.7
ESZZ,2,2010,83.9,5.1
ESZZ,2,2011,113.7,35.5
ESZZ,2,2012,93.2,-18.1
ESZZ,2,2013,97.9,5
ESZZ,2,2014,95.7,-2.2
ESZZ,2,2015,100,4.4
ESZZ,2,2016,93.6,-6.4
ESZZ,2,2017,92.8,-0.9
ESZZ,2,2018,94.1,1.4
ESZZ,2,2019,93.8,-0.3
ESZZ,2,2020,94,0.2
ESZZ,2,2021,94.5,0.5
ESZZ,2,2022,94.7,0.3
ESZZ,2,2023,94,-0.8
FR,0,2008,95.6,0.4
FR,0,2009,92.9,-2.8
FR,0,2010,94.7,2
FR,0,2011,97,2.4
FR,0,2012,97.2,0.2
FR,0,2013,98,0.8
FR,0,2014,98.9,1
FR,0,2015,100,1.1
FR,0,2016,100.9,0.9
FR,0,2017,103,2.1
FR,0,2018,104.7,1.6
FR,0,2019,106.8,2
FR,0,2020,98.8,-7.4
FR,0,2021,105.6,6.9
FR,0,2022,108.4,2.6
FR,0,2023,109.4,0.9
FR1,1,2008,92.1,1.6
FR1,1,2009,89.4,-2.9
FR1,1,2010,93.9,5
FR1,1,2011,94.8,1
FR1,1,2012,96,1.2
FR1,1,2013,97.7,1.7
FR1,1,2014,98.6,1
FR1,1,2015,100,1.4
FR1,1,2016,101.6,1.6
FR1,1,2017,103.8,2.2
FR1,1,2018,106.1,2.3
FR1,1,2019,109.4,3.1
FR1,1,2020,98.3,-10.1
FR1,1,2021,103.9,5.6
FR1,1,2022,107.6,3.6
FR1,1,2023,109.6,1.9
FR10,2,2008,92.1,1.6
FR10,2,2009,89.4,-2.9
FR10,2,2010,93.9,5
FR10,2,2011,94.8,1
FR10,2,2012,96,1.2
FR10,2,2013,97.7,1.7
FR10,2,2014,98.6,1
FR10,2,2015,100,1.4
FR10,2,2016,101.6,1.6
FR10,2,2017,103.8,2.2
FR10,2,2018,106.1,2.3
FR10,2,2019,109.4,3.1
FR10,2,2020,98.3,-10.1
FR10,2,2021,103.9,5.6
FR10,2,2022,107.6,3.6
FR10,2,2023,109.6,1.9
FRB,1,2008,99.4,-2.9
FRB,1,2009,97,-2.5
FRB,1,2010,97.9,0.9
FRB,1,2011,99.8,2
FRB,1,2012,99.3,-0.5
FRB,1,2013,99.4,0.1
FRB,1,2014,99.4,0
FRB,1,2015,100,0.6
FRB,1,2016,99.7,-0.3
FRB,1,2017,101.3,1.6
FRB,1,2018,102,0.7
FRB,1,2019,103.1,1.1
FRB,1,2020,96.6,-6.3
FRB,1,2021,103.7,7.3
FRB,1,2022,103.1,-0.5
FRB,1,2023,108,4.8
FRB0,2,2008,99.4,-2.9
FRB0,2,2009,97,-2.5
FRB0,2,2010,97.9,0.9
FRB0,2,2011,99.8,2
FRB0,2,2012,99.3,-0.5
FRB0,2,2013,99.4,0.1
FRB0,2,2014,99.4,0
FRB0,2,2015,100,0.6
FRB0,2,2016,99.7,-0.3
FRB0,2,2017,101.3,1.6
FRB0,2,2018,102,0.7
FRB0,2,2019,103.1,1.1
FRB0,2,2020,96.6,-6.3
FRB0,2,2021,103.7,7.3
FRB0,2,2022,103.1,-0.5
FRB0,2,2023,108,4.8
FRC,1,2008,104.3,-0.1
FRC,1,2009,100.2,-4
FRC,1,2010,99.1,-1.1
FRC,1,2011,101.6,2.5
FRC,1,2012,99,-2.6
FRC,1,2013,98.8,-0.2
FRC,1,2014,100,1.2
FRC,1,2015,100,0
FRC,1,2016,99.4,-0.6
FRC,1,2017,101.8,2.4
FRC,1,2018,102.3,0.5
FRC,1,2019,103.1,0.8
FRC,1,2020,97.2,-5.7
FRC,1,2021,104.9,8
FRC,1,2022,105.3,0.3
FRC,1,2023,104.5,-0.7
FRC1,2,2008,103.6,0.2
FRC1,2,2009,99.3,-4.1
FRC1,2,2010,97.8,-1.5
FRC1,2,2011,100.6,2.8
FRC1,2,2012,99.4,-1.2
FRC1,2,2013,99.5,0.1
FRC1,2,2014,100.7,1.2
FRC1,2,2015,100,-0.7
FRC1,2,2016,98.1,-1.9
FRC1,2,2017,101.4,3.4
FRC1,2,2018,102.7,1.2
FRC1,2,2019,102.6,0
FRC1,2,2020,96.8,-5.7
FRC1,2,2021,105.2,8.7
FRC1,2,2022,106.4,1.2
FRC1,2,2023,105.2,-1.2
FRC2,2,2008,105.5,-0.4
FRC2,2,2009,101.5,-3.8
FRC2,2,2010,101.1,-0.4
FRC2,2,2011,103.3,2.1
FRC2,2,2012,98.3,-4.8
FRC2,2,2013,97.7,-0.6
FRC2,2,2014,99,1.3
FRC2,2,2015,100,1
FRC2,2,2016,101.2,1.2
FRC2,2,2017,102.3,1.1
FRC2,2,2018,101.7,-0.6
FRC2,2,2019,103.9,2.1
FRC2,2,2020,97.8,-5.8
FRC2,2,2021,104.6,6.9
FRC2,2,2022,103.5,-1
FRC2,2,2023,103.5,0
FRD,1,2008,99.8,-0.4
FRD,1,2009,96.1,-3.7
FRD,1,2010,97.6,1.6
FRD,1,2011,100,2.4
FRD,1,2012,99.2,-0.8
FRD,1,2013,99.6,0.4
FRD,1,2014,99.3,-0.3
FRD,1,2015,100,0.7
FRD,1,2016,98.8,-1.2
FRD,1,2017,98.9,0
FRD,1,2018,99,0.2
FRD,1,2019,99.9,0.9
FRD,1,2020,93.2,-6.7
FRD,1,2021,101.7,9
FRD,1,2022,107.2,5.4
FRD,1,2023,105.9,-1.2
FRD1,2,2008,101.2,0.2
FRD1,2,2009,98.1,-3.1
FRD1,2,2010,98.4,0.3
FRD1,2,2011,101.5,3.2
FRD1,2,2012,99.5,-1.9
FRD1,2,2013,100.1,0.5
FRD1,2,2014,99.5,-0.5
FRD1,2,2015,100,0.5
FRD1,2,2016,100.1,0.1
FRD1,2,2017,99.2,-0.9
FRD1,2,2018,100.2,1
FRD1,2,2019,101.5,1.4
FRD1,2,2020,95.6,-5.9
FRD1,2,2021,103.9,8.7
FRD1,2,2022,106.6,2.6
FRD1,2,2023,110.7,3.8
FRD2,2,2008,98.7,-0.9
FRD2,2,2009,94.7,-4.1
FRD2,2,2010,97.1,2.5
FRD2,2,2011,98.9,1.9
FRD2,2,2012,99,0.1
FRD2,2,2013,99.2,0.2
FRD2,2,2014,99.1,-0.1
FRD2,2,2015,100,0.9
FRD2,2,2016,97.9,-2.1
FRD2,2,2017,98.6,0.7
FRD2,2,2018,98.2,-0.4
FRD2,2,2019,98.7,0.5
FRD2,2,2020,91.6,-7.2
FRD2,2,2021,100.1,9.3
FRD2,2,2022,107.6,7.5
FRD2,2,2023,102.4,-4.8
FRE,1,2008,99.7,0.9
FRE,1,2009,96.3,-3.4
FRE,1,2010,96.7,0.4
FRE,1,2011,99.1,2.5
FRE,1,2012,98.1,-1
FRE,1,2013,98.6,0.5
FRE,1,2014,99,0.3
FRE,1,2015,100,1.1
FRE,1,2016,99.7,-0.3
FRE,1,2017,102.1,2.4
FRE,1,2018,102.7,0.6
FRE,1,2019,103.8,1
FRE,1,2020,97.6,-6
FRE,1,2021,102.5,5.1
FRE,1,2022,106.8,4.2
FRE,1,2023,106.2,-0.6
FRE1,2,2008,99.4,1.7
FRE1,2,2009,96.3,-3.2
FRE1,2,2010,96.3,0.1
FRE1,2,2011,98.9,2.7
FRE1,2,2012,97.6,-1.3
FRE1,2,2013,98.4,0.9
FRE1,2,2014,99.3,0.8
FRE1,2,2015,100,0.8
FRE1,2,2016,100.5,0.5
FRE1,2,2017,102.7,2.2
FRE1,2,2018,103.8,1.1
FRE1,2,2019,104.7,0.9
FRE1,2,2020,98.8,-5.7
FRE1,2,2021,104.1,5.4
FRE1,2,2022,108,3.7
FRE1,2,2023,109.1,1
FRE2,2,2008,100.3,-0.8
FRE2,2,2009,96.5,-3.8
FRE2,2,2010,97.5,1.1
FRE2,2,2011,99.5,2
FRE2,2,2012,99.3,-0.1
FRE2,2,2013,99,-0.4
FRE2,2,2014,98.3,-0.7
FRE2,2,2015,100,1.7
FRE2,2,2016,97.9,-2.1
FRE2,2,2017,100.9,3.1
FRE2,2,2018,100.3,-0.6
FRE2,2,2019,101.6,1.3
FRE2,2,2020,94.8,-6.7
FRE2,2,2021,98.9,4.3
FRE2,2,2022,104.2,5.3
FRE2,2,2023,99.7,-4.3
FRF,1,2008,103,-0.6
FRF,1,2009,99.1,-3.8
FRF,1,2010,98.3,-0.9
FRF,1,2011,101.2,2.9
FRF,1,2012,99,-2.1
FRF,1,2013,99.6,0.5
FRF,1,2014,100.1,0.5
FRF,1,2015,100,-0.1
FRF,1,2016,99.6,-0.4
FRF,1,2017,101.8,2.2
FRF,1,2018,103,1.2
FRF,1,2019,103.6,0.6
FRF,1,2020,96.4,-7
FRF,1,2021,103.6,7.5
FRF,1,2022,105.5,1.8
FRF,1,2023,105.6,0.1
FRF1,2,2008,100.2,1.2
FRF1,2,2009,97.4,-2.8
FRF1,2,2010,96.3,-1.1
FRF1,2,2011,99.1,2.9
FRF1,2,2012,97.7,-1.3
FRF1,2,2013,98.8,1.1
FRF1,2,2014,99.8,1
FRF1,2,2015,100,0.2
FRF1,2,2016,101.4,1.4
FRF1,2,2017,103.4,2
FRF1,2,2018,105.5,2
FRF1,2,2019,106.7,1.2
FRF1,2,2020,99.1,-7.2
FRF1,2,2021,107.2,8.2
FRF1,2,2022,106.9,-0.3
FRF1,2,2023,106.4,-0.4
FRF2,2,2008,105.5,-1
FRF2,2,2009,99.4,-5.8
FRF2,2,2010,99.6,0.2
FRF2,2,2011,104.9,5.3
FRF2,2,2012,101.1,-3.6
FRF2,2,2013,101.3,0.2
FRF2,2,2014,100.5,-0.7
FRF2,2,2015,100,-0.5
FRF2,2,2016,97.9,-2.1
FRF2,2,2017,100.8,3
FRF2,2,2018,102.3,1.5
FRF2,2,2019,102.2,-0.1
FRF2,2,2020,94.6,-7.4
FRF2,2,2021,102.9,8.8
FRF2,2,2022,111.4,8.3
FRF2,2,2023,111.7,0.2
FRF3,2,2008,104.2,-2
FRF3,2,2009,100.7,-3.4
FRF3,2,2010,99.4,-1.3
FRF3,2,2011,100.9,1.5
FRF3,2,2012,99,-1.9
FRF3,2,2013,99.2,0.2
FRF3,2,2014,100.1,0.9
FRF3,2,2015,100,-0.1
FRF3,2,2016,99,-1
FRF3,2,2017,100.7,1.7
FRF3,2,2018,100.9,0.1
FRF3,2,2019,101.5,0.6
FRF3,2,2020,94.9,-6.5
FRF3,2,2021,100.4,5.8
FRF3,2,2022,100.3,-0.2
FRF3,2,2023,101,0.7
FRG,1,2008,94.8,1.9
FRG,1,2009,91.8,-3.2
FRG,1,2010,91.7,0
FRG,1,2011,96.1,4.7
FRG,1,2012,96.1,0
FRG,1,2013,97.1,1.1
FRG,1,2014,98.5,1.4
FRG,1,2015,100,1.5
FRG,1,2016,101.1,1.1
FRG,1,2017,103.3,2.2
FRG,1,2018,104.9,1.5
FRG,1,2019,107.6,2.6
FRG,1,2020,102.9,-4.4
FRG,1,2021,109.6,6.5
FRG,1,2022,109.6,0
FRG,1,2023,112.1,2.3
FRG0,2,2008,94.8,1.9
FRG0,2,2009,91.8,-3.2
FRG0,2,2010,91.7,0
FRG0,2,2011,96.1,4.7
FRG0,2,2012,96.1,0
FRG0,2,2013,97.1,1.1
FRG0,2,2014,98.5,1.4
FRG0,2,2015,100,1.5
FRG0,2,2016,101.1,1.1
FRG0,2,2017,103.3,2.2
FRG0,2,2018,104.9,1.5
FRG0,2,2019,107.6,2.6
FRG0,2,2020,102.9,-4.4
FRG0,2,2021,109.6,6.5
FRG0,2,2022,109.6,0
FRG0,2,2023,112.1,2.3
FRH,1,2008,95.3,-1.9
FRH,1,2009,92.3,-3.2
FRH,1,2010,92.3,0.1
FRH,1,2011,95.7,3.7
FRH,1,2012,95.9,0.2
FRH,1,2013,96.9,1
FRH,1,2014,98.6,1.8
FRH,1,2015,100,1.4
FRH,1,2016,101.5,1.5
FRH,1,2017,104.4,2.9
FRH,1,2018,105,0.6
FRH,1,2019,107.5,2.3
FRH,1,2020,102.2,-4.9
FRH,1,2021,109.3,6.9
FRH,1,2022,109.5,0.2
FRH,1,2023,111,1.4
FRH0,2,2008,95.3,-1.9
FRH0,2,2009,92.3,-3.2
FRH0,2,2010,92.3,0.1
FRH0,2,2011,95.7,3.7
FRH0,2,2012,95.9,0.2
FRH0,2,2013,96.9,1
FRH0,2,2014,98.6,1.8
FRH0,2,2015,100,1.4
FRH0,2,2016,101.5,1.5
FRH0,2,2017,104.4,2.9
FRH0,2,2018,105,0.6
FRH0,2,2019,107.5,2.3
FRH0,2,2020,102.2,-4.9
FRH0,2,2021,109.3,6.9
FRH0,2,2022,109.5,0.2
FRH0,2,2023,111,1.4
FRI,1,2008,94.8,-1.7
FRI,1,2009,93.4,-1.5
FRI,1,2010,94.3,1
FRI,1,2011,97.5,3.4
FRI,1,2012,97.8,0.3
FRI,1,2013,97.8,0.1
FRI,1,2014,99.2,1.5
FRI,1,2015,100,0.8
FRI,1,2016,100.7,0.7
FRI,1,2017,102.6,1.8
FRI,1,2018,104.3,1.7
FRI,1,2019,106.5,2.1
FRI,1,2020,100.1,-6
FRI,1,2021,108.3,8.2
FRI,1,2022,108.5,0.2
FRI,1,2023,110.6,1.9
FRI1,2,2008,93.3,-1.6
FRI1,2,2009,92.5,-0.9
FRI1,2,2010,94.2,1.8
FRI1,2,2011,97.6,3.6
FRI1,2,2012,97.6,0
FRI1,2,2013,97.2,-0.4
FRI1,2,2014,98.7,1.5
FRI1,2,2015,100,1.3
FRI1,2,2016,101.6,1.6
FRI1,2,2017,103.3,1.7
FRI1,2,2018,105.5,2.1
FRI1,2,2019,107.6,2
FRI1,2,2020,100.8,-6.3
FRI1,2,2021,109.6,8.7
FRI1,2,2022,110.6,0.9
FRI1,2,2023,111.8,1.1
FRI2,2,2008,101.5,-2.3
FRI2,2,2009,99.2,-2.2
FRI2,2,2010,96.1,-3.1
FRI2,2,2011,97.8,1.8
FRI2,2,2012,97,-0.8
FRI2,2,2013,98.6,1.6
FRI2,2,2014,99.6,1
FRI2,2,2015,100,0.5
FRI2,2,2016,98.3,-1.7
FRI2,2,2017,100.1,1.8
FRI2,2,2018,99.9,-0.2
FRI2,2,2019,103.3,3.4
FRI2,2,2020,97.8,-5.3
FRI2,2,2021,104.5,6.9
FRI2,2,2022,100.8,-3.5
FRI2,2,2023,102.3,1.5
FRI3,2,2008,95.3,-1.6
FRI3,2,2009,93.2,-2.2
FRI3,2,2010,94,0.8
FRI3,2,2011,97.3,3.5
FRI3,2,2012,98.4,1.1
FRI3,2,2013,98.7,0.3
FRI3,2,2014,100.1,1.4
FRI3,2,2015,100,-0.1
FRI3,2,2016,99.9,-0.1
FRI3,2,2017,101.9,2
FRI3,2,2018,103.6,1.7
FRI3,2,2019,105.7,2
FRI3,2,2020,99.8,-5.6
FRI3,2,2021,107.2,7.4
FRI3,2,2022,107.2,0.1
FRI3,2,2023,111.2,3.7
FRJ,1,2008,92.7,0.6
FRJ,1,2009,91.7,-1.1
FRJ,1,2010,91.9,0.2
FRJ,1,2011,95.3,3.7
FRJ,1,2012,96.2,1
FRJ,1,2013,97,0.8
FRJ,1,2014,98.7,1.8
FRJ,1,2015,100,1.3
FRJ,1,2016,101.3,1.3
FRJ,1,2017,103,1.7
FRJ,1,2018,105.2,2.1
FRJ,1,2019,107.5,2.2
FRJ,1,2020,99.7,-7.3
FRJ,1,2021,108.4,8.8
FRJ,1,2022,111,2.4
FRJ,1,2023,113.7,2.4
FRJ1,2,2008,95.9,0.7
FRJ1,2,2009,94.7,-1.2
FRJ1,2,2010,95.8,1.1
FRJ1,2,2011,99,3.4
FRJ1,2,2012,98.5,-0.5
FRJ1,2,2013,98.1,-0.3
FRJ1,2,2014,99.2,1
FRJ1,2,2015,100,0.8
FRJ1,2,2016,101.1,1.1
FRJ1,2,2017,103,1.9
FRJ1,2,2018,104.5,1.5
FRJ1,2,2019,107,2.4
FRJ1,2,2020,101.8,-4.8
FRJ1,2,2021,111.4,9.4
FRJ1,2,2022,114.7,3
FRJ1,2,2023,117.6,2.5
FRJ2,2,2008,90.2,0.4
FRJ2,2,2009,89.3,-1
FRJ2,2,2010,88.9,-0.5
FRJ2,2,2011,92.5,4
FRJ2,2,2012,94.5,2.2
FRJ2,2,2013,96,1.6
FRJ2,2,2014,98.4,2.5
FRJ2,2,2015,100,1.6
FRJ2,2,2016,101.5,1.5
FRJ2,2,2017,103.1,1.6
FRJ2,2,2018,105.8,2.6
FRJ2,2,2019,108,2
FRJ2,2,2020,98,-9.2
FRJ2,2,2021,106.2,8.3
FRJ2,2,2022,108.2,1.9
FRJ2,2,2023,110.7,2.3
FRK,1,2008,95.8,1.2
FRK,1,2009,92.4,-3.6
FRK,1,2010,93.8,1.6
FRK,1,2011,97.4,3.8
FRK,1,2012,97.1,-0.3
FRK,1,2013,97.7,0.6
FRK,1,2014,98.8,1.1
FRK,1,2015,100,1.2
FRK,1,2016,101.6,1.6
FRK,1,2017,104.2,2.5
FRK,1,2018,106.7,2.5
FRK,1,2019,108.7,1.8
FRK,1,2020,101.7,-6.4
FRK,1,2021,108.1,6.2
FRK,1,2022,108.5,0.4
FRK,1,2023,111.8,3.1
FRK1,2,2008,97,-2.5
FRK1,2,2009,94.1,-3.1
FRK1,2,2010,93.4,-0.7
FRK1,2,2011,97.6,4.5
FRK1,2,2012,96.8,-0.8
FRK1,2,2013,98.1,1.3
FRK1,2,2014,99,0.8
FRK1,2,2015,100,1.1
FRK1,2,2016,100,0
FRK1,2,2017,104.4,4.4
FRK1,2,2018,105.6,1.1
FRK1,2,2019,107.3,1.6
FRK1,2,2020,100.8,-6
FRK1,2,2021,105.8,4.9
FRK1,2,2022,104.9,-0.8
FRK1,2,2023,103.9,-1
FRK2,2,2008,95.5,1.9
FRK2,2,2009,92.1,-3.6
FRK2,2,2010,93.9,2
FRK2,2,2011,97.3,3.7
FRK2,2,2012,97.1,-0.2
FRK2,2,2013,97.6,0.5
FRK2,2,2014,98.8,1.2
FRK2,2,2015,100,1.2
FRK2,2,2016,101.8,1.8
FRK2,2,2017,104.1,2.2
FRK2,2,2018,106.9,2.7
FRK2,2,2019,108.9,1.8
FRK2,2,2020,101.9,-6.5
FRK2,2,2021,108.5,6.5
FRK2,2,2022,109,0.5
FRK2,2,2023,113.1,3.7
FRL,1,2008,94.8,-0.6
FRL,1,2009,93.2,-1.7
FRL,1,2010,96.4,3.5
FRL,1,2011,97.7,1.3
FRL,1,2012,99.2,1.6
FRL,1,2013,98.4,-0.8
FRL,1,2014,99.2,0.9
FRL,1,2015,100,0.8
FRL,1,2016,100.6,0.6
FRL,1,2017,102.7,2.1
FRL,1,2018,104.2,1.4
FRL,1,2019,105.7,1.4
FRL,1,2020,98.1,-7.1
FRL,1,2021,107.2,9.2
FRL,1,2022,115.2,7.5
FRL,1,2023,107.6,-6.6
FRL0,2,2008,94.8,-0.6
FRL0,2,2009,93.2,-1.7
FRL0,2,2010,96.4,3.5
FRL0,2,2011,97.7,1.3
FRL0,2,2012,99.2,1.6
FRL0,2,2013,98.4,-0.8
FRL0,2,2014,99.2,0.9
FRL0,2,2015,100,0.8
FRL0,2,2016,100.6,0.6
FRL0,2,2017,102.7,2.1
FRL0,2,2018,104.2,1.4
FRL0,2,2019,105.7,1.4
FRL0,2,2020,98.1,-7.1
FRL0,2,2021,107.2,9.2
FRL0,2,2022,115.2,7.5
FRL0,2,2023,107.6,-6.6
FRM,1,2008,89.2,6.6
FRM,1,2009,91.7,2.8
FRM,1,2010,92,0.3
FRM,1,2011,96.1,4.5
FRM,1,2012,96.1,0
FRM,1,2013,97.1,1
FRM,1,2014,98,1
FRM,1,2015,100,2
FRM,1,2016,100.6,0.6
FRM,1,2017,103.5,2.9
FRM,1,2018,106.1,2.5
FRM,1,2019,107.5,1.4
FRM,1,2020,98.2,-8.7
FRM,1,2021,110.9,12.9
FRM,1,2022,113.8,2.6
FRM,1,2023,105.7,-7.2
FRM0,2,2008,89.2,6.6
FRM0,2,2009,91.7,2.8
FRM0,2,2010,92,0.3
FRM0,2,2011,96.1,4.5
FRM0,2,2012,96.1,0
FRM0,2,2013,97.1,1
FRM0,2,2014,98,1
FRM0,2,2015,100,2
FRM0,2,2016,100.6,0.6
FRM0,2,2017,103.5,2.9
FRM0,2,2018,106.1,2.5
FRM0,2,2019,107.5,1.4
FRM0,2,2020,98.2,-8.7
FRM0,2,2021,110.9,12.9
FRM0,2,2022,113.8,2.6
FRM0,2,2023,105.7,-7.2
FRY,1,2008,98.3,1.2
FRY,1,2009,94.7,-3.6
FRY,1,2010,94.7,0
FRY,1,2011,96.7,2.1
FRY,1,2012,96.9,0.2
FRY,1,2013,96.8,-0.1
FRY,1,2014,98.4,1.7
FRY,1,2015,100,1.6
FRY,1,2016,100.9,0.9
FRY,1,2017,101.6,0.7
FRY,1,2018,101.3,-0.3
FRY,1,2019,101.6,0.3
FRY,1,2020,97.6,-3.9
FRY,1,2021,104.4,7
FRY,1,2022,108.4,3.9
FRY,1,2023,109.1,0.6
FRY1,2,2008,110,1.4
FRY1,2,2009,103.1,-6.2
FRY1,2,2010,103.2,0.1
FRY1,2,2011,102.9,-0.3
FRY1,2,2012,101.9,-1
FRY1,2,2013,100.3,-1.6
FRY1,2,2014,100.5,0.3
FRY1,2,2015,100,-0.5
FRY1,2,2016,99.7,-0.3
FRY1,2,2017,98.1,-1.6
FRY1,2,2018,97.4,-0.7
FRY1,2,2019,96.8,-0.6
FRY1,2,2020,90.9,-6.1
FRY1,2,2021,95.5,5
FRY1,2,2022,101.1,5.8
FRY1,2,2023,100.4,-0.7
FRY2,2,2008,101.8,0.9
FRY2,2,2009,97.8,-4
FRY2,2,2010,99.2,1.5
FRY2,2,2011,101.2,2
FRY2,2,2012,100.4,-0.7
FRY2,2,2013,98.7,-1.7
FRY2,2,2014,100.1,1.4
FRY2,2,2015,100,-0.1
FRY2,2,2016,97.5,-2.5
FRY2,2,2017,97.4,-0.1
FRY2,2,2018,96.4,-1
FRY2,2,2019,95,-1.5
FRY2,2,2020,91.8,-3.3
FRY2,2,2021,95.3,3.8
FRY2,2,2022,100.6,5.5
FRY2,2,2023,101,0.4
FRY3,2,2008,86.2,1.1
FRY3,2,2009,88.1,2.3
FRY3,2,2010,90.9,3.2
FRY3,2,2011,95.5,5
FRY3,2,2012,100.1,4.8
FRY3,2,2013,101.7,1.6
FRY3,2,2014,100,-1.6
FRY3,2,2015,100,0
FRY3,2,2016,101.9,1.9
FRY3,2,2017,97.4,-4.5
FRY3,2,2018,94.9,-2.5
FRY3,2,2019,94.4,-0.5
FRY3,2,2020,89.7,-5
FRY3,2,2021,107,19.3
FRY3,2,2022,107.7,0.6
FRY3,2,2023,104.5,-3
FRY4,2,2008,96.6,0.3
FRY4,2,2009,93.3,-3.4
FRY4,2,2010,91.5,-2
FRY4,2,2011,94,2.8
FRY4,2,2012,94,0
FRY4,2,2013,94.4,0.4
FRY4,2,2014,97,2.8
FRY4,2,2015,100,3.1
FRY4,2,2016,102.5,2.5
FRY4,2,2017,105.1,2.6
FRY4,2,2018,105.9,0.7
FRY4,2,2019,108.6,2.5
FRY4,2,2020,104.7,-3.5
FRY4,2,2021,111.8,6.8
FRY4,2,2022,114.8,2.7
FRY4,2,2023,116.8,1.7
FRY5,2,2008,71.6,13.4
FRY5,2,2009,70.8,-1.1
FRY5,2,2010,74.9,5.7
FRY5,2,2011,77,2.9
FRY5,2,2012,79.8,3.6
FRY5,2,2013,84.7,6.1
FRY5,2,2014,91,7.5
FRY5,2,2015,100,9.9
FRY5,2,2016,104.5,4.5
FRY5,2,2017,112.8,7.9
FRY5,2,2018,111.9,-0.8
FRY5,2,2019,106.3,-5
FRY5,2,2020,106.9,0.6
FRY5,2,2021,113.1,5.8
FRY5,2,2022,120.3,6.3
FRY5,2,2023,124.7,3.7
FRZ,1,2008,52.3,-47
FRZ,1,2009,56.9,8.8
FRZ,1,2010,60.7,6.6
FRZ,1,2011,66.7,9.9
FRZ,1,2012,73.7,10.5
FRZ,1,2013,81.1,10
FRZ,1,2014,87,7.3
FRZ,1,2015,100,14.9
FRZ,1,2016,111.5,11.5
FRZ,1,2017,126.3,13.3
FRZ,1,2018,139.5,10.4
FRZ,1,2019,155.2,11.3
FRZ,1,2020,169,8.9
FRZ,1,2021,174,2.9
FRZ,1,2022,168.6,-3.1
FRZ,1,2023,160.1,-5.1
FRZZ,2,2008,52.3,-47
FRZZ,2,2009,56.9,8.8
FRZZ,2,2010,60.7,6.6
FRZZ,2,2011,66.7,9.9
FRZZ,2,2012,73.7,10.5
FRZZ,2,2013,81.1,10
FRZZ,2,2014,87,7.3
FRZZ,2,2015,100,14.9
FRZZ,2,2016,111.5,11.5
FRZZ,2,2017,126.3,13.3
FRZZ,2,2018,139.5,10.4
FRZZ,2,2019,155.2,11.3
FRZZ,2,2020,169,8.9
FRZZ,2,2021,174,2.9
FRZZ,2,2022,168.6,-3.1
FRZZ,2,2023,160.1,-5.1
HR,0,2008,109.6,2
HR,0,2009,102.1,-6.8
HR,0,2010,100.8,-1.3
HR,0,2011,100.7,-0.1
HR,0,2012,98.4,-2.3
HR,0,2013,98.3,-0.1
HR,0,2014,97.7,-0.6
HR,0,2015,100,2.3
HR,0,2016,103.5,3.5
HR,0,2017,106.9,3.3
HR,0,2018,110,2.9
HR,0,2019,113.4,3.1
HR,0,2020,103.9,-8.3
HR,0,2021,117.1,12.6
HR,0,2022,125.6,7.3
HR,0,2023,129.8,3.3
HR0,1,2008,109.6,2
HR0,1,2009,102.1,-6.8
HR0,1,2010,100.8,-1.3
HR0,1,2011,100.7,-0.1
HR0,1,2012,98.4,-2.3
HR0,1,2013,98.3,-0.1
HR0,1,2014,97.7,-0.6
HR0,1,2015,100,2.3
HR0,1,2016,103.5,3.5
HR0,1,2017,106.9,3.3
HR0,1,2018,110,2.9
HR0,1,2019,113.4,3.1
HR0,1,2020,103.9,-8.3
HR0,1,2021,117.1,12.6
HR0,1,2022,125.6,7.3
HR0,1,2023,129.8,3.3
HR02,2,2008,122.8,3.5
HR02,2,2009,113.7,-7.5
HR02,2,2010,106.9,-5.9
HR02,2,2011,106.6,-0.3
HR02,2,2012,102.1,-4.2
HR02,2,2013,101.2,-1
HR02,2,2014,97.6,-3.5
HR02,2,2015,100,2.4
HR02,2,2016,102.4,2.4
HR02,2,2017,103.1,0.6
HR02,2,2018,104.8,1.7
HR02,2,2019,108,3.1
HR02,2,2020,102.7,-4.9
HR02,2,2021,114.1,11.1
HR02,2,2022,119.5,4.7
HR02,2,2023,123,2.9
HR03,2,2008,110.9,0.9
HR03,2,2009,102.9,-7.2
HR03,2,2010,100,-2.8
HR03,2,2011,99,-1
HR03,2,2012,97.1,-2
HR03,2,2013,97.2,0.1
HR03,2,2014,98.1,0.9
HR03,2,2015,100,2
HR03,2,2016,103.8,3.8
HR03,2,2017,107.8,3.8
HR03,2,2018,109.6,1.7
HR03,2,2019,111.2,1.5
HR03,2,2020,95.8,-13.8
HR03,2,2021,112.2,17.1
HR03,2,2022,124.9,11.3
HR03,2,2023,128.3,2.6
HR05,2,2008,101.1,2
HR05,2,2009,94.8,-6.2
HR05,2,2010,100.1,5.6
HR05,2,2011,100.4,0.3
HR05,2,2012,98.9,-1.4
HR05,2,2013,97.5,-1.5
HR05,2,2014,97.5,0
HR05,2,2015,100,2.5
HR05,2,2016,103.3,3.3
HR05,2,2017,107,3.6
HR05,2,2018,111.3,4.1
HR05,2,2019,115.7,3.9
HR05,2,2020,107.4,-7.2
