NUTS_label,year,GVA_GHI,GVA_total,GVA_GHI_pct,GVA_GHI_pct_diff,NUTS_level
VOREIA ELLADA,2010,9996.583924,43465.883382,22.99869034328603,-8.556075872924323,1
VOREIA ELLADA,2011,8739.693445,39596.13449,22.07208748421443,-12.573199890638959,1
VOREIA ELLADA,2012,7916.336476,37027.191024,21.379792139427618,-9.420890723244359,1
VOREIA ELLADA,2013,7700.886823,35180.435165,21.889686090811605,-2.7215828136307803,1
VOREIA ELLADA,2014,7721.748169,34403.483263,22.444669657344054,0.2708953719160585,1
VOREIA ELLADA,2015,7585.036907,34329.272884,22.09495357687926,-1.7704703521522047,1
VOREIA ELLADA,2016,7557.291434,33757.42849,22.387047153898894,-0.3657921950833818,1
VOREIA ELLADA,2017,7881.829666,34011.73139,23.173856031091038,4.294372326835423,1
VOREIA ELLADA,2018,8274.947735,34524.102512,23.968610718044783,4.987649894234598,1
VOREIA ELLADA,2019,8210.015375,34854.140168,23.555351919246924,-0.7846860436998141,1
VOREIA ELLADA,2020,6726.36815,32059.286362,20.981028941345343,-18.071186925152382,1
VOREIA ELLADA,2021,7766.541489,34719.509452,22.369387158932376,15.464115490021163,1
VOREIA ELLADA,2022,9473.466406,39835.032244,23.78174654904893,21.97792826340491,1
"Anatoliki Makedonia, Thraki",2000,1261.941792,5052.892946,24.97463938948055,NA,2
"Anatoliki Makedonia, Thraki",2001,1271.892146,5373.769417,23.668528500243237,0.7884954807804505,2
"Anatoliki Makedonia, Thraki",2002,1298.638296,5695.013711,22.803075846712396,2.102863052037446,2
"Anatoliki Makedonia, Thraki",2003,1446.687914,6135.36852,23.579478710758845,11.400373641838142,2
"Anatoliki Makedonia, Thraki",2004,1597.152296,6648.558881,24.02253367363988,10.40061097793894,2
"Anatoliki Makedonia, Thraki",2005,1655.834423,6867.32292,24.111789154076945,3.674172284444441,2
"Anatoliki Makedonia, Thraki",2006,1677.2882,6986.672647,24.006967046326537,1.2956474815356551,2
"Anatoliki Makedonia, Thraki",2007,1914.146963,7701.533426,24.85410186675206,14.121530396505499,2
"Anatoliki Makedonia, Thraki",2008,2050.121696,8164.672265,25.10966306373842,7.103672582532015,2
"Anatoliki Makedonia, Thraki",2009,1805.113945,8143.776419,22.16556364180803,-11.950888158397406,2
"Anatoliki Makedonia, Thraki",2010,1725.626311,8023.172129,21.50803053025213,-4.403469056353673,2
"Anatoliki Makedonia, Thraki",2011,1446.99717,6944.782495,20.835744978936162,-16.14655149981657,2
"Anatoliki Makedonia, Thraki",2012,1383.462081,6428.536052,21.52063968855844,-4.390823307553545,2
"Anatoliki Makedonia, Thraki",2013,1317.4628,6041.198555,21.80797052117417,-4.770588359913269,2
"Anatoliki Makedonia, Thraki",2014,1329.775828,5894.824477,22.558361715237208,0.934601569015841,2
"Anatoliki Makedonia, Thraki",2015,1268.418976,5843.915598,21.70495029794919,-4.614074846907212,2
"Anatoliki Makedonia, Thraki",2016,1221.869804,5845.019985,20.90445896054537,-3.669857742651747,2
"Anatoliki Makedonia, Thraki",2017,1274.482727,5833.229771,21.84866321117869,4.3059352827742146,2
"Anatoliki Makedonia, Thraki",2018,1327.597225,5900.680572,22.499052588946007,4.167533766818945,2
"Anatoliki Makedonia, Thraki",2019,1307.978981,5946.787721,21.994714497393442,-1.4777255955773787,2
"Anatoliki Makedonia, Thraki",2020,1045.690929,5508.057253,18.984750538503526,-20.052925605843498,2
"Anatoliki Makedonia, Thraki",2021,1223.861495,6030.978536,20.292917437768182,17.038549446956136,2
"Anatoliki Makedonia, Thraki",2022,1465.662168,6763.084525,21.67150451221072,19.75719262251975,2
Attiki,2000,13800.985273,55125.464069,25.035590187005848,NA,2
Attiki,2001,14009.05414,59419.656454,23.57646438236339,1.5076377728412056,2
Attiki,2002,14575.007686,65329.791278,22.30989476757777,4.039912618968582,2
Attiki,2003,16595.653503,72220.518926,22.97913910034981,13.863771879454504,2
Attiki,2004,18550.059241,79370.020683,23.371619512470627,11.776612096936702,2
Attiki,2005,18833.434701,82002.169467,22.96699565805891,1.5276256335272116,2
Attiki,2006,19690.423351,90669.806037,21.716626748892402,4.550357720753397,2
Attiki,2007,22257.062218,96720.534386,23.011723786775978,13.034960301499298,2
Attiki,2008,24138.556687,101010.048186,23.897183617367688,8.453471759082277,2
Attiki,2009,22668.878533,101364.420247,22.36374309423519,-6.088508824521009,2
Attiki,2010,22852.592172,95569.825135,23.911932599770783,0.81042226562978,2
Attiki,2011,20388.868785,86506.054696,23.569296804311165,-10.780936221400143,2
Attiki,2012,18233.775009,78167.190503,23.326634732126134,-10.569952647816788,2
Attiki,2013,17914.831487,75206.353741,23.820901554004514,-1.7491908386638215,2
Attiki,2014,18056.346679,74004.657868,24.398932714757752,0.7899331461905754,2
Attiki,2015,17163.730769,73428.060156,23.374893375278017,-4.943502281323233,2
Attiki,2016,16883.098755,72385.450122,23.323884463721452,-1.6350292239893531,2
Attiki,2017,18342.047636,73992.483435,24.789068814149065,8.641475727718092,2
Attiki,2018,19026.78658,74774.478028,25.445562552606845,3.7331652255447265,2
Attiki,2019,18821.299167,77316.604765,24.343152708537076,-1.0799901083454468,2
Attiki,2020,15700.233351,71483.513021,21.963432807768804,-16.582626886204896,2
Attiki,2021,17823.559652,78311.167564,22.75992071939631,13.524170332568703,2
Attiki,2022,21532.617894,88222.999598,24.407034437863462,20.809862420404905,2
Dytiki Ellada,2000,1555.949739,6089.648402,25.550731935344334,NA,2
Dytiki Ellada,2001,1574.168492,6527.277855,24.116768536123548,1.1709088374351473,2
Dytiki Ellada,2002,1644.786835,6977.783053,23.57176803157913,4.4860727018032645,2
Dytiki Ellada,2003,1857.632126,7657.710811,24.25832173410864,12.940600354452608,2
Dytiki Ellada,2004,2075.216819,8335.121055,24.89726070331201,11.713013031730926,2
Dytiki Ellada,2005,2211.267006,8547.368453,25.870734579411728,6.5559504796977945,2
Dytiki Ellada,2006,2261.377062,9355.923029,24.17053940044765,2.2661241661017204,2
Dytiki Ellada,2007,2384.626285,9841.845866,24.22946180490407,5.450184538928511,2
Dytiki Ellada,2008,2699.470576,9977.912592,27.054462054161075,13.203087334080962,2
Dytiki Ellada,2009,2295.393692,9645.506232,23.797545061811125,-14.968745634514374,2
Dytiki Ellada,2010,2216.735337,9252.168247,23.95909021346183,-3.4267914595279816,2
Dytiki Ellada,2011,1885.747347,8197.559567,23.00376510335152,-14.931326463534427,2
Dytiki Ellada,2012,1744.158341,7633.275898,22.849407833627346,-7.508376253332728,2
Dytiki Ellada,2013,1634.870587,7240.829333,22.57849911679447,-6.265930760468735,2
Dytiki Ellada,2014,1699.615622,7156.368453,23.749694180258555,3.960254439393138,2
Dytiki Ellada,2015,1536.3421,7136.397794,21.528257593651738,-9.60649689768502,2
Dytiki Ellada,2016,1474.447538,6910.127484,21.337486774505937,-4.028696603445299,2
Dytiki Ellada,2017,1523.365609,6962.00631,21.881129392426534,3.3177220443091855,2
Dytiki Ellada,2018,1584.65018,6884.427806,23.017892331137915,4.022971940414872,2
Dytiki Ellada,2019,1554.336185,7035.275625,22.093465385728933,-1.9129770963077923,2
Dytiki Ellada,2020,1272.966536,6499.059661,19.586934147395265,-18.102238866683788,2
Dytiki Ellada,2021,1469.940349,6997.101277,21.007847261433888,15.473604955786527,2
Dytiki Ellada,2022,1815.143982,8065.984975,22.503686625079535,23.484193303139275,2
Dytiki Makedonia,2000,431.391982,2960.013649,14.573986243128974,NA,2
Dytiki Makedonia,2001,453.86796,3142.7085,14.4419363106696,5.210105643549026,2
Dytiki Makedonia,2002,463.533005,3259.113661,14.222670738576612,2.1294838701546634,2
Dytiki Makedonia,2003,506.690862,3647.412041,13.891791119411945,9.31063301522617,2
Dytiki Makedonia,2004,535.151864,3949.275659,13.550633336532057,5.617034790732039,2
Dytiki Makedonia,2005,538.567557,4088.46025,13.172870079879091,0.6382661128131507,2
Dytiki Makedonia,2006,566.723209,4363.094867,12.989018718945953,5.22787747498872,2
Dytiki Makedonia,2007,617.658891,4413.107981,13.996006752140245,8.987752961428486,2
Dytiki Makedonia,2008,697.69056,4436.554717,15.725954135685237,12.957260093905127,2
Dytiki Makedonia,2009,664.377444,4565.01525,14.55367414161431,-4.774769490933063,2
Dytiki Makedonia,2010,583.449873,4551.450759,12.818986821867536,-12.180963055091308,2
Dytiki Makedonia,2011,499.351816,4414.306166,11.312124651573159,-14.413930123522375,2
Dytiki Makedonia,2012,452.35917,4743.250217,9.536902952720617,-9.410728967890643,2
Dytiki Makedonia,2013,436.662015,4506.717127,9.689137407447495,-3.4700645064849702,2
Dytiki Makedonia,2014,411.585721,4486.606764,9.173652665584934,-5.742723923444547,2
Dytiki Makedonia,2015,402.458386,4176.409067,9.636469501515908,-2.217602442043892,2
Dytiki Makedonia,2016,398.232218,3776.189468,10.54587491900711,-1.0500881947084162,2
Dytiki Makedonia,2017,409.711283,3782.438222,10.83193588244149,2.882505352693486,2
Dytiki Makedonia,2018,422.353703,3691.134788,11.442380927759283,3.0856899784231757,2
Dytiki Makedonia,2019,414.810707,3507.763257,11.825504648074942,-1.7859429067205352,2
Dytiki Makedonia,2020,331.935523,3092.862862,10.732306533156592,-19.97903684776391,2
Dytiki Makedonia,2021,391.855528,3317.485955,11.811821762482788,18.051700058628555,2
Dytiki Makedonia,2022,483.180258,3776.485206,12.794443289022643,23.305714344803118,2
Ionia Nisia,2000,1134.399295,2294.205051,49.44629053560566,NA,2
Ionia Nisia,2001,1279.973483,2519.048327,50.811787502479305,12.83271143076654,2
Ionia Nisia,2002,1195.075277,2547.889958,46.9045090918326,-6.6328097517314015,2
Ionia Nisia,2003,1363.311277,2927.297302,46.572354508322505,14.07743957538167,2
Ionia Nisia,2004,1484.334181,3157.232986,47.013767675110685,8.877129239795757,2
Ionia Nisia,2005,1631.223903,3319.21074,49.14493326205615,9.89600077127107,2
Ionia Nisia,2006,1612.877669,3486.75027,46.25733259067045,-1.1246913416520783,2
Ionia Nisia,2007,1794.117713,3709.033369,48.37157109437697,11.237060781700247,2
Ionia Nisia,2008,1982.467925,3920.321118,50.5690188463791,10.498208151852733,2
Ionia Nisia,2009,1675.935138,3732.359549,44.90283200205159,-15.462181412090178,2
Ionia Nisia,2010,1529.742309,3497.259219,43.741175966859316,-8.723060080622288,2
Ionia Nisia,2011,1201.117929,3004.607669,39.97586578083117,-21.48233581999986,2
Ionia Nisia,2012,1211.359038,2779.515523,43.581661191535645,0.8526314321630655,2
Ionia Nisia,2013,1275.7232080000001,2747.659112,46.42945707596934,5.313385047778053,2
Ionia Nisia,2014,1317.92221,2772.462976,47.536151840752304,3.3078493622575715,2
Ionia Nisia,2015,1231.146857,2713.070631,45.378356277669646,-6.584254544128215,2
Ionia Nisia,2016,1161.210944,2655.984054,43.7205540541999,-5.68055001743793,2
Ionia Nisia,2017,1221.189002,2694.644997,45.31910523870763,5.165130272833542,2
Ionia Nisia,2018,1302.130986,2749.007331,47.367315878576676,6.628129132135749,2
Ionia Nisia,2019,1349.424766,2825.728508,47.75493336247998,3.6320293817199896,2
Ionia Nisia,2020,904.077846,2268.298471,39.85709365670158,-33.00272317663985,2
Ionia Nisia,2021,1107.816684,2556.454592,43.33410370231993,22.535541480351668,2
Ionia Nisia,2022,1398.993963,2989.845091,46.79151997577522,26.283886423216213,2
Ipeiros,2000,736.305744,2888.560333,25.490405569451543,NA,2
Ipeiros,2001,759.588019,3127.777373,24.285232879968152,3.1620390292649985,2
Ipeiros,2002,781.43049,3348.446712,23.337103953291166,2.8755681308343455,2
Ipeiros,2003,874.101202,3621.422931,24.136954414176373,11.859111358708308,2
Ipeiros,2004,943.838053,3775.581622,24.99848096251804,7.97812093616135,2
Ipeiros,2005,986.584515,3830.933181,25.75311205878221,4.529003875625691,2
Ipeiros,2006,987.506484,4081.056794,24.197322748652738,0.09345058492023768,2
Ipeiros,2007,1140.33833,4272.605493,26.689530120865758,15.476541012767672,2
Ipeiros,2008,1208.120453,4360.844499,27.703818681841057,5.944036187926784,2
Ipeiros,2009,1127.21844,4324.941551,26.06320632794143,-6.696518778330781,2
Ipeiros,2010,1075.030191,4205.770157,25.560840247314545,-4.629825697315601,2
Ipeiros,2011,917.156514,3855.458279,23.788521302268773,-14.685511004406763,2
Ipeiros,2012,813.518565,3441.065277,23.641474354977774,-11.299919634000446,2
Ipeiros,2013,819.474684,3374.379341,24.285197400395063,0.732142972053755,2
Ipeiros,2014,832.925957,3309.101046,25.170762252994074,1.6414507077072822,2
Ipeiros,2015,782.293201,3266.519731,23.948828276647564,-6.078902401165063,2
Ipeiros,2016,760.037666,3227.880209,23.546030731898203,-2.8449096798426616,2
Ipeiros,2017,783.779625,3225.244903,24.30139876419797,3.1237871571486124,2
Ipeiros,2018,819.102924,3277.947346,24.98828802114627,4.506789647664038,2
Ipeiros,2019,816.381379,3318.444628,24.6013259378092,-0.3322592216750519,2
Ipeiros,2020,644.068586,3044.755365,21.153377161386494,-21.106898985259686,2
Ipeiros,2021,746.305365,3284.158811,22.72439939567831,15.873585705358414,2
Ipeiros,2022,912.343383,3660.273727,24.925550684095054,22.24800005290059,2
Kentriki Makedonia,2000,4625.909714,16879.785362,27.405026869677567,NA,2
Kentriki Makedonia,2001,4879.861961,18301.481142,26.663754278342108,5.489779582844648,2
Kentriki Makedonia,2002,5092.238289,19619.762484,25.954637795196255,4.352097040803985,2
Kentriki Makedonia,2003,5609.780504,21262.78797,26.38309008167192,10.16335421926286,2
Kentriki Makedonia,2004,5997.178068,23648.233879,25.35994061410898,6.9057526176607045,2
Kentriki Makedonia,2005,6143.882286,23738.120183,25.881924257843835,2.4462208114644874,2
Kentriki Makedonia,2006,6163.654812,25674.481637,24.006929912530094,0.32182462292702435,2
Kentriki Makedonia,2007,6964.903502,27858.878657,25.00065988926641,12.999571105767505,2
Kentriki Makedonia,2008,7767.172943,29091.468649,26.69914343862798,11.518744527754398,2
Kentriki Makedonia,2009,7335.218147,28709.455726,25.549833535705254,-5.561287216982726,2
Kentriki Makedonia,2010,6612.477549,26685.490336,24.779299408560814,-9.853021185138033,2
Kentriki Makedonia,2011,5876.187945,24381.58755,24.100924244368983,-11.134852232675618,2
Kentriki Makedonia,2012,5266.99666,22414.339476,23.498335365356628,-10.367117095333137,2
Kentriki Makedonia,2013,5127.287324,21258.140143,24.11917171262201,-2.6525427111244815,2
Kentriki Makedonia,2014,5147.460663,20712.950976,24.851411413875013,0.39345052705690625,2
Kentriki Makedonia,2015,5131.866343,21042.428488,24.388184785451838,-0.30295170805465854,2
Kentriki Makedonia,2016,5177.151745,20908.338828,24.761181591656957,0.882435335865107,2
Kentriki Makedonia,2017,5413.856031,21170.818495,25.572256605376943,4.572094805384155,2
Kentriki Makedonia,2018,5705.893884,21654.339805,26.349886144681754,5.394267068200134,2
Kentriki Makedonia,2019,5670.844307,22081.144562,25.681840409482664,-0.614269695731337,2
Kentriki Makedonia,2020,4704.673111,20413.610881,23.046746302874233,-17.03751934799857,2
Kentriki Makedonia,2021,5404.519101,22086.88615,24.469357356650296,14.875549766968705,2
Kentriki Makedonia,2022,6612.280596,25635.188787,25.793765947817747,22.34725185403688,2
Kriti,2000,2100.31033,5851.089663,35.896054426947856,NA,2
Kriti,2001,2356.492537,6494.31888,36.28544548770294,12.1973502363339,2
Kriti,2002,2333.717292,6999.994216,33.33884600455504,-0.9664891631269472,2
Kriti,2003,2586.738743,7642.262696,33.847812433272054,10.841992381311973,2
Kriti,2004,2796.057054,8539.259738,32.74355318596821,8.091977265444314,2
Kriti,2005,2882.626277,8629.417113,33.40464644659946,3.096117902034769,2
Kriti,2006,2911.123966,9280.509914,31.368146717977854,0.9886015827781295,2
Kriti,2007,3163.949661,9746.660693,32.46188372262032,8.684813767906714,2
Kriti,2008,3644.622986,10306.669733,35.3617907667169,15.192192559981432,2
Kriti,2009,3342.677426,10211.006153,32.73602401089455,-8.284685718107351,2
Kriti,2010,3144.969064,9588.207416,32.80038621976344,-5.914670690692016,2
Kriti,2011,2743.995955,8445.56858,32.490363780812494,-12.74966782948298,2
Kriti,2012,2472.006451,7639.586289,32.35785757874565,-9.91216854763912,2
Kriti,2013,2689.116546,7645.21153,35.173867138245164,8.782747913629938,2
Kriti,2014,2816.391829,7788.364871,36.161529096907664,4.732977571735187,2
Kriti,2015,2759.179793,7783.913064,35.44720721202546,-2.0313947587440024,2
Kriti,2016,2606.011311,7498.73503,34.75267895950712,-5.551232376686212,2
Kriti,2017,2801.188147,7782.436412,35.99371711769792,7.489485374685683,2
Kriti,2018,2938.696745,7874.201435,37.320568558708715,4.908938307027627,2
Kriti,2019,3001.950835,8088.567564,37.11350385896338,2.1524538082271536,2
Kriti,2020,2131.752735,6979.756075,30.541937455887382,-28.98775322547879,2
Kriti,2021,2539.358132,7812.544263,32.50359993512397,19.12066959304264,2
Kriti,2022,3245.105044,9250.189661,35.08149738466211,27.792334728467523,2
Notio Aigaio,2000,2093.751453,4028.383868,51.9749736273147,NA,2
Notio Aigaio,2001,2171.279814,4266.732324,50.88858754477611,3.7028445228737534,2
Notio Aigaio,2002,1998.358383,4340.97546,46.03477723875454,-7.964032543619455,2
Notio Aigaio,2003,2303.852872,4906.12269,46.95872927711068,15.287272373105656,2
Notio Aigaio,2004,2583.188616,5439.508106,47.48937892289631,12.124721478308013,2
Notio Aigaio,2005,2912.674258,5745.584279,50.69413512296337,12.754997446148552,2
Notio Aigaio,2006,2942.491079,6175.755615,47.64584712278969,1.023692262123185,2
Notio Aigaio,2007,3230.30699,6590.769087,49.01259545523508,9.781369026199863,2
Notio Aigaio,2008,3675.652043,7073.87984,51.96090584145404,13.786462227232466,2
Notio Aigaio,2009,3210.252556,6760.743654,47.48371954763661,-12.661685098466219,2
Notio Aigaio,2010,3013.275967,6339.867358,47.52900647357676,-6.135859580014921,2
Notio Aigaio,2011,2573.830492,5748.760799,44.77191836626285,-14.583645169330751,2
Notio Aigaio,2012,2443.0373,5263.914903,46.411033328211076,-5.081655237457653,2
Notio Aigaio,2013,2699.612946,5454.479173,49.49350543610556,10.50232208898326,2
Notio Aigaio,2014,2766.93312,5431.850556,50.93905090860162,2.493697257591976,2
Notio Aigaio,2015,2577.81649,5326.038467,48.400260455723064,-6.834882586536821,2
Notio Aigaio,2016,2388.183921,5074.747679,47.06015100775614,-7.356325391494424,2
Notio Aigaio,2017,2550.108064,5167.565346,49.348346721419475,6.780220801930447,2
Notio Aigaio,2018,2705.85287,5323.267095,50.83068013892322,6.107380632164463,2
Notio Aigaio,2019,2788.968272,5528.538823,50.446752049515275,3.0716896295991103,2
Notio Aigaio,2020,1843.677244,4377.679597,42.11539933766423,-33.89393265926691,2
Notio Aigaio,2021,2288.172393,4967.612403,46.06181415478682,24.109162840000852,2
Notio Aigaio,2022,2886.734025,5841.728907,49.41574781980893,26.15893950259719,2
Peloponnisos,2000,1286.677791,5565.442402,23.119056816356938,NA,2
Peloponnisos,2001,1331.738865,6059.402822,21.97805467173808,3.5021257314916974,2
Peloponnisos,2002,1354.675965,6360.441357,21.298458533999497,1.7223421650309705,2
Peloponnisos,2003,1507.628343,6912.732213,21.809442294969458,11.29069843650767,2
Peloponnisos,2004,1620.415101,7221.450116,22.438915660578665,7.4810717458102305,2
Peloponnisos,2005,1715.103203,7446.824854,23.031335322446136,5.843447271107593,2
Peloponnisos,2006,1745.224867,8160.179248,21.38708984153432,1.7562595619501045,2
Peloponnisos,2007,1959.126389,8683.08707,22.562556072583526,12.256387474451458,2
Peloponnisos,2008,2053.035731,9020.306457,22.76015499902211,4.793429486085081,2
Peloponnisos,2009,1956.528366,8938.866755,21.88787929863264,-4.700715313561191,2
Peloponnisos,2010,1810.878785,8451.332222,21.427139975470727,-7.4442867034824225,2
Peloponnisos,2011,1566.054993,7787.868613,20.108903614345042,-13.519612357709526,2
Peloponnisos,2012,1413.074705,7335.630736,19.263165716142993,-9.768513154633515,2
Peloponnisos,2013,1420.709408,7103.025182,20.00146939645187,0.5402901186317638,2
Peloponnisos,2014,1419.99619,6958.054999,20.40794719507218,-0.05020153987745465,2
Peloponnisos,2015,1389.531662,7104.360408,19.558856564136185,-2.1453950520810885,2
Peloponnisos,2016,1374.927204,7030.482038,19.55665623734576,-1.0510345607367686,2
Peloponnisos,2017,1419.429421,7210.305717,19.68611979452355,3.2366962316646384,2
Peloponnisos,2018,1457.21863,7178.707683,20.29917771203946,2.6622816492966033,2
Peloponnisos,2019,1439.437501,7340.951682,19.608322780948118,-1.220210106701694,2
Peloponnisos,2020,1129.859879,6772.7954,16.68232704918268,-21.506847069423404,2
Peloponnisos,2021,1316.460385,7258.893465,18.135827331638623,16.515367035171977,2
Peloponnisos,2022,1632.840157,8672.086129,18.828689345458418,24.032608622704586,2
Sterea Ellada,2000,1227.025889,6720.877286,18.256930409307877,NA,2
Sterea Ellada,2001,1240.751442,7158.55698,17.332423915413187,1.118603374472076,2
Sterea Ellada,2002,1277.533729,7427.443616,17.200180776168683,2.9645169656792545,2
Sterea Ellada,2003,1460.321526,8082.288724,18.068168261097128,14.30786466538763,2
Sterea Ellada,2004,1636.688552,8404.040972,19.475018713652222,12.077273590774977,2
Sterea Ellada,2005,1701.995414,8699.051673,19.56529835640166,3.990182611114146,2
Sterea Ellada,2006,1756.519913,8910.814218,19.71222685186051,3.203563214771395,2
Sterea Ellada,2007,1931.364003,9303.291886,20.760006529585517,9.954005571242266,2
Sterea Ellada,2008,2174.909408,9577.276242,22.709059998313457,12.610020929337995,2
Sterea Ellada,2009,1900.447595,9325.920454,20.37812357904978,-12.619459550381414,2
Sterea Ellada,2010,1818.10777,8749.499026,20.77956423101841,-4.332654329255526,2
Sterea Ellada,2011,1626.064165,8027.27143,20.256748251005636,-10.562828462033362,2
Sterea Ellada,2012,1472.131257,7497.493718,19.634978198990737,-9.466594942149777,2
Sterea Ellada,2013,1396.476867,7094.549051,19.683800294581967,-5.139106288264887,2
Sterea Ellada,2014,1390.139526,6808.598065,20.41741211228335,-0.453809235924862,2
Sterea Ellada,2015,1306.728378,6855.828755,19.060108189648037,-6.000199723836923,2
Sterea Ellada,2016,1277.755034,6879.534376,18.57327784359341,-2.2172430390120446,2
Sterea Ellada,2017,1322.057221,7086.659051,18.65557819962348,3.4671893924230868,2
Sterea Ellada,2018,1386.059205,7232.854954,19.16337620227632,4.841090308601703,2
Sterea Ellada,2019,1366.609875,7326.986578,18.651731656004134,-1.4032106225938537,2
Sterea Ellada,2020,1101.975583,7140.233072,15.43332790243685,-19.364289461174877,2
Sterea Ellada,2021,1247.326977,7700.650574,16.19768310500151,13.190073921991793,2
Sterea Ellada,2022,1514.818602,8889.525784,17.040488309584276,21.445188786292093,2
Thessalia,2000,1528.914029,6045.524736,25.290013617769112,NA,2
Thessalia,2001,1634.177119,6590.049704,24.797644819098924,6.884827269774495,2
Thessalia,2002,1663.606501,7536.602596,22.073692752261447,1.8008685630116226,2
Thessalia,2003,1870.664315,8536.953248,21.912551945136293,12.446321523481473,2
Thessalia,2004,2020.312046,9187.3408,21.990172020178026,7.999710573406647,2
Thessalia,2005,2127.860307,9020.993117,23.5878719715467,5.3233489951680415,2
Thessalia,2006,2181.982389,9694.173701,22.508183330518598,2.5434978894974924,2
Thessalia,2007,2338.906964,10183.069405,22.968585118859846,7.19183508497144,2
Thessalia,2008,2619.986431,10610.815192,24.69166019379296,12.017556547837104,2
Thessalia,2009,2308.747669,10471.531584,22.047850884847218,-11.879403584590548,2
Thessalia,2010,2050.838499,9507.48015,21.57078917487932,-11.170955295937969,2
Thessalia,2011,1770.767285,8507.218288,20.814880082456394,-13.65642463492685,2
Thessalia,2012,1575.115793,8095.208069,19.457384906903,-11.04896694542219,2
Thessalia,2013,1567.414905,7871.518953,19.9124834019821,-0.4889093255380654,2
Thessalia,2014,1548.908201,7800.224971,19.857224717986917,-1.1807150704618397,2
Thessalia,2015,1517.381995,7926.472407,19.14321929210243,-2.0353824700292877,2
Thessalia,2016,1501.62383,7710.870924,19.47411446515351,-1.0385100819652182,2
Thessalia,2017,1566.331719,7752.78091,20.20348230116566,4.309194333976441,2
Thessalia,2018,1634.456173,7948.876196,20.56210378295342,4.349299268707461,2
Thessalia,2019,1657.647443,8200.416004,20.214187209422455,1.4188982478149343,2
Thessalia,2020,1335.600603,7656.515482,17.443974431187602,-19.427945390918687,2
Thessalia,2021,1525.723698,8556.545661,17.83107060310702,14.235026142766715,2
Thessalia,2022,1854.908802,9239.597064,20.07564603901649,21.575669594141672,2
Voreio Aigaio,2000,557.675034,1593.401327,34.999031603040706,NA,2
Voreio Aigaio,2001,572.173569,1734.396245,32.98978365811672,2.5998178358474013,2
Voreio Aigaio,2002,578.45098,1795.619277,32.214567275443656,1.0971165639424905,2
Voreio Aigaio,2003,646.846051,2151.590765,30.063619045139376,11.823831813717394,2
Voreio Aigaio,2004,695.976768,2286.781298,30.434776102493736,7.595426597108498,2
Voreio Aigaio,2005,774.942834,2416.125545,32.07378174547631,11.346077862185187,2
Voreio Aigaio,2006,777.879102,2645.215314,29.407023990940043,0.3789012390557884,2
Voreio Aigaio,2007,915.766646,2830.716566,32.35105404049838,17.726089265732718,2
Voreio Aigaio,2008,1043.850916,3013.102974,34.64371861855924,13.986562030781807,2
Voreio Aigaio,2009,894.669234,2985.710613,29.965035127803258,-14.291473975197444,2
Voreio Aigaio,2010,763.795683,2774.096761,27.533130557589807,-14.62814926750906,2
Voreio Aigaio,2011,638.21479,2526.263389,25.263192776293682,-16.44168667028196,2
Voreio Aigaio,2012,593.40769,2327.185523,25.49894213999027,-7.020692829760337,2
Voreio Aigaio,2013,583.270399,2251.221935,25.909058095598205,-1.7083181042025264,2
Voreio Aigaio,2014,582.958401,2231.299427,26.126408403366657,-0.053491142450384645,2
Voreio Aigaio,2015,530.941708,2177.210353,24.386330299615288,-8.922882475108208,2
Voreio Aigaio,2016,501.476287,2112.250388,23.741327725584018,-5.549652731369135,2
Voreio Aigaio,2017,512.763594,2121.682071,24.16778654109671,2.2508157000851363,2
Voreio Aigaio,2018,531.175008,2144.995741,24.763452805382514,3.590624259490629,2
Voreio Aigaio,2019,533.029263,2215.41661,24.0600012022118,0.3490855126979104,2
Voreio Aigaio,2020,395.510188,1999.126636,19.784148781658274,-25.799535700162863,2
Voreio Aigaio,2021,468.729611,2134.946471,21.955098985711288,18.512651562846706,2
Voreio Aigaio,2022,576.188934,2401.685239,23.99102616127625,22.925652759752797,2
Achaia,2000,782.97911,3064.177223,25.552670521890366,NA,3
Achaia,2001,799.105871,3267.822158,24.453774788315762,2.059666828148198,3
Achaia,2002,828.814196,3532.534682,23.46230881251402,3.717695749478489,3
Achaia,2003,929.172855,3879.13611,23.95308719909805,12.108704156413843,3
Achaia,2004,1015.258729,4268.566514,23.784535760896897,9.264785721705138,3
Achaia,2005,1066.871509,4326.620664,24.658309379349834,5.0837070911803055,3
Achaia,2006,1098.378446,4904.519285,22.395231462526503,2.953208210568109,3
Achaia,2007,1141.382344,5126.311794,22.265176014769736,3.915216850495277,3
Achaia,2008,1316.009516,5185.719381,25.37756903741722,15.299620930530178,3
Achaia,2009,1095.558319,4950.894359,22.128493148080118,-16.751489584213623,3
Achaia,2010,1069.942123,4809.988495,22.24417218694408,-2.338186434783482,3
Achaia,2011,867.459009,4194.278902,20.68195819277447,-18.92467916229521,3
Achaia,2012,778.043716,3846.482157,20.227409987696973,-10.307725445502868,3
Achaia,2013,737.131879,3529.66419,20.883909610676024,-5.2582954092003735,3
Achaia,2014,755.795034,3515.961961,21.49610952517356,2.5318610592881385,3
Achaia,2015,685.490276,3481.310628,19.690580624625603,-9.30209313865378,3
Achaia,2016,659.931166,3376.186404,19.546644854032174,-3.7285882666554455,3
Achaia,2017,679.945108,3400.007965,19.998338680362476,3.0327317500868025,3
